Time,Displacement,Force,Work
891.7058,8.00,0.01,0.08
891.7558,9.00,0.01,0.09
891.8058,6.00,0.01,0.06
891.8558,6.00,0.01,0.06
891.9058,9.00,0.01,0.09
891.9558,6.00,0.01,0.06
892.0057,5.00,0.01,0.05
892.0557,5.00,0.01,0.05
892.1057,5.00,0.01,0.05
892.1557,7.00,0.01,0.07
892.2057,6.00,0.01,0.06
892.2557,5.00,0.01,0.05
892.3057,6.00,0.01,0.06
892.3557,3.00,0.01,0.03
892.4057,7.00,0.01,0.07
892.4556,7.00,0.01,0.07
892.5056,5.00,0.01,0.05
892.5556,4.00,0.01,0.04
892.6056,5.00,0.01,0.05
892.6556,5.00,0.01,0.05
892.7056,8.00,0.01,0.08
892.7556,5.00,0.01,0.05
892.8056,6.00,0.01,0.06
892.8555,4.00,0.01,0.04
892.9055,3.00,0.01,0.03
892.9555,5.00,0.01,0.05
893.0055,5.00,0.01,0.05
893.0555,7.00,0.01,0.07
893.1055,6.00,0.01,0.06
893.1555,7.00,0.01,0.07
893.2055,6.00,0.01,0.06
893.2554,5.00,0.01,0.05
893.3054,5.00,0.01,0.05
893.3554,4.00,0.01,0.04
893.4054,4.00,0.01,0.04
893.4554,4.00,0.01,0.04
893.5054,6.00,0.01,0.06
893.5554,4.00,0.01,0.04
893.6054,5.00,0.01,0.05
893.6553,5.00,0.01,0.05
893.7053,4.00,0.01,0.04
893.7553,5.00,0.01,0.05
893.8053,4.00,0.01,0.04
893.8553,6.00,0.01,0.06
893.9053,7.00,0.01,0.07
893.9553,4.00,0.01,0.04
894.0053,5.00,0.01,0.05
894.0552,4.00,0.01,0.04
894.1052,4.00,0.01,0.04
894.1552,6.00,0.01,0.06
894.2052,7.00,0.01,0.07
894.2552,5.00,0.01,0.05
894.3052,7.00,0.01,0.07
894.3552,5.00,0.01,0.05
894.4052,4.00,0.01,0.04
894.4552,6.00,0.01,0.06
894.5051,7.00,0.01,0.07
894.5551,6.00,0.01,0.06
894.6051,7.00,0.01,0.07
894.6551,7.00,0.01,0.07
894.7051,6.00,0.01,0.06
894.7551,7.00,0.01,0.07
894.8051,6.00,0.01,0.06
894.8551,7.00,0.01,0.07
894.9050,7.00,0.01,0.07
894.9550,5.00,0.01,0.05
895.0050,6.00,0.01,0.06
895.0550,9.00,0.01,0.09
895.1050,8.00,0.01,0.08
895.1550,7.00,0.01,0.07
895.2050,4.00,0.01,0.04
895.2550,6.00,0.01,0.06
895.3049,6.00,0.01,0.06
895.3549,6.00,0.01,0.06
895.4049,6.00,0.01,0.06
895.4549,8.00,0.01,0.08
895.5049,7.00,0.01,0.07
895.5549,5.00,0.01,0.05
895.6049,5.00,0.01,0.05
895.6549,9.00,0.01,0.09
895.7048,7.00,0.01,0.07
895.7548,5.00,0.01,0.05
895.8048,7.00,0.01,0.07
895.8548,6.00,0.01,0.06
895.9048,6.00,0.01,0.06
895.9548,8.00,0.01,0.08
896.0048,8.00,0.01,0.08
896.0548,7.00,0.01,0.07
896.1047,8.00,0.01,0.08
896.1547,9.00,0.01,0.09
896.2047,9.00,0.01,0.09
896.2547,7.00,0.01,0.07
896.3047,9.00,0.01,0.09
896.3547,8.00,0.01,0.08
896.4047,6.00,0.01,0.06
896.4547,7.00,0.01,0.07
896.5046,5.00,0.01,0.05
896.5546,7.00,0.01,0.07
896.6046,7.00,0.01,0.07
896.6546,7.00,0.01,0.07
896.7046,7.00,0.01,0.07
896.7546,5.00,0.01,0.05
896.8046,6.00,0.01,0.06
896.8546,6.00,0.01,0.06
896.9046,5.00,0.01,0.05
896.9545,5.00,0.01,0.05
897.0045,7.00,0.01,0.07
897.0545,5.00,0.01,0.05
897.1045,5.00,0.01,0.05
897.1545,4.00,0.01,0.04
897.2045,5.00,0.01,0.05
897.2545,8.00,0.01,0.08
897.3045,8.00,0.01,0.08
897.3544,6.00,0.01,0.06
897.4044,6.00,0.01,0.06
897.4544,6.00,0.01,0.06
897.5044,6.00,0.01,0.06
897.5544,9.00,0.01,0.09
897.6044,7.00,0.01,0.07
897.6544,7.00,0.01,0.07
897.7044,7.00,0.01,0.07
897.7543,7.00,0.01,0.07
897.8043,7.00,0.01,0.07
897.8543,6.00,0.01,0.06
897.9043,6.00,0.01,0.06
897.9543,8.00,0.01,0.08
898.0043,8.00,0.01,0.08
898.0543,8.00,0.01,0.08
898.1043,7.00,0.01,0.07
898.1542,5.00,0.01,0.05
898.2042,8.00,0.01,0.08
898.2542,9.00,0.01,0.09
898.3042,6.00,0.01,0.06
898.3542,7.00,0.01,0.07
898.4042,5.00,0.01,0.05
898.4542,6.00,0.01,0.06
898.5042,7.00,0.01,0.07
898.5541,8.00,0.01,0.08
898.6041,6.00,0.01,0.06
898.6541,6.00,0.01,0.06
898.7041,7.00,0.01,0.07
898.7541,8.00,0.01,0.08
898.8041,9.00,0.01,0.09
898.8541,8.00,0.01,0.08
898.9041,7.00,0.01,0.07
898.9541,5.00,0.01,0.05
899.0040,8.00,0.01,0.08
899.0540,7.00,0.01,0.07
899.1040,6.00,0.01,0.06
899.1540,7.00,0.01,0.07
899.2040,7.00,0.01,0.07
899.2540,5.00,0.01,0.05
899.3040,8.00,0.01,0.08
899.3540,6.00,0.01,0.06
899.4039,5.00,0.01,0.05
899.4539,5.00,0.01,0.05
899.5039,6.00,0.01,0.06
899.5539,7.00,0.01,0.07
899.6039,9.00,0.01,0.09
899.6539,8.00,0.01,0.08
899.7039,6.00,0.01,0.06
899.7539,6.00,0.01,0.06
899.8038,7.00,0.01,0.07
899.8538,7.00,0.01,0.07
899.9038,7.00,0.01,0.07
899.9538,5.00,0.01,0.05
900.0038,5.00,0.01,0.05
900.0538,5.00,0.01,0.05
900.1038,6.00,0.01,0.06
900.1538,6.00,0.01,0.06
900.2037,7.00,0.01,0.07
900.2537,6.00,0.01,0.06
900.3037,6.00,0.01,0.06
900.3537,5.00,0.01,0.05
900.4037,6.00,0.01,0.06
900.4537,6.00,0.01,0.06
900.5037,4.00,0.01,0.04
900.5537,7.00,0.01,0.07
900.6036,6.00,0.01,0.06
900.6536,7.00,0.01,0.07
900.7036,5.00,0.01,0.05
900.7536,6.00,0.01,0.06
900.8036,5.00,0.01,0.05
900.8536,4.00,0.01,0.04
900.9036,5.00,0.01,0.05
900.9536,5.00,0.01,0.05
901.0036,6.00,0.01,0.06
901.0535,4.00,0.01,0.04
901.1035,6.00,0.01,0.06
901.1535,4.00,0.01,0.04
901.2035,5.00,0.01,0.05
901.2535,4.00,0.01,0.04
901.3035,6.00,0.01,0.06
901.3535,5.00,0.01,0.05
901.4035,3.00,0.01,0.03
901.4534,6.00,0.01,0.06
901.5034,5.00,0.01,0.05
901.5534,6.00,0.01,0.06
901.6034,5.00,0.01,0.05
901.6534,4.00,0.01,0.04
901.7034,6.00,0.01,0.06
901.7534,6.00,0.01,0.06
901.8034,4.00,0.01,0.04
901.8533,3.00,0.01,0.03
901.9033,5.00,0.01,0.05
901.9533,5.00,0.01,0.05
902.0033,4.00,0.01,0.04
902.0533,5.00,0.01,0.05
902.1033,7.00,0.01,0.07
902.1533,6.00,0.01,0.06
902.2033,4.00,0.01,0.04
902.2532,4.00,0.01,0.04
902.3032,6.00,0.01,0.06
902.3532,6.00,0.01,0.06
902.4032,3.00,0.01,0.03
902.4532,6.00,0.01,0.06
902.5032,5.00,0.01,0.05
902.5532,5.00,0.01,0.05
902.6032,6.00,0.01,0.06
902.6531,5.00,0.01,0.05
902.7031,6.00,0.01,0.06
902.7531,7.00,0.01,0.07
902.8031,8.00,0.01,0.08
902.8531,6.00,0.01,0.06
902.9031,8.00,0.01,0.08
902.9531,4.00,0.01,0.04
903.0031,7.00,0.01,0.07
903.0531,6.00,0.01,0.06
903.1030,5.00,0.01,0.05
903.1530,5.00,0.01,0.05
903.2030,7.00,0.01,0.07
903.2530,7.00,0.01,0.07
903.3030,6.00,0.01,0.06
903.3530,6.00,0.01,0.06
903.4030,6.00,0.01,0.06
903.4530,4.00,0.01,0.04
903.5029,6.00,0.01,0.06
903.5529,4.00,0.01,0.04
903.6029,8.00,0.01,0.08
903.6529,6.00,0.01,0.06
903.7029,6.00,0.01,0.06
903.7529,5.00,0.01,0.05
903.8029,2.00,0.01,0.02
903.8529,3.00,0.01,0.03
903.9028,5.00,0.01,0.05
903.9528,5.00,0.01,0.05
904.0028,5.00,0.01,0.05
904.0528,4.00,0.01,0.04
904.1028,6.00,0.01,0.06
904.1528,4.00,0.01,0.04
904.2028,4.00,0.01,0.04
904.2528,5.00,0.01,0.05
904.3027,5.00,0.01,0.05
904.3527,6.00,0.01,0.06
904.4027,6.00,0.01,0.06
904.4527,8.00,0.01,0.08
904.5027,4.00,0.01,0.04
904.5527,4.00,0.01,0.04
904.6027,3.00,0.01,0.03
904.6527,3.00,0.01,0.03
904.7026,5.00,0.01,0.05
904.7526,7.00,0.01,0.07
904.8026,3.00,0.01,0.03
904.8526,4.00,0.01,0.04
904.9026,6.00,0.01,0.06
904.9526,5.00,0.01,0.05
905.0026,4.00,0.01,0.04
905.0526,4.00,0.01,0.04
905.1026,5.00,0.01,0.05
905.1525,5.00,0.01,0.05
905.2025,4.00,0.01,0.04
905.2525,5.00,0.01,0.05
905.3025,4.00,0.01,0.04
905.3525,1.00,0.01,0.01
905.4025,4.00,0.01,0.04
905.4525,2.00,0.01,0.02
905.5025,4.00,0.01,0.04
905.5524,2.00,0.01,0.02
905.6024,3.00,0.01,0.03
905.6524,5.00,0.01,0.05
905.7024,3.00,0.01,0.03
905.7524,3.00,0.01,0.03
905.8024,3.00,0.01,0.03
905.8524,5.00,0.01,0.05
905.9024,4.00,0.01,0.04
905.9523,3.00,0.01,0.03
906.0023,5.00,0.01,0.05
906.0523,6.00,0.01,0.06
906.1023,4.00,0.01,0.04
906.1523,2.00,0.01,0.02
906.2023,4.00,0.01,0.04
906.2523,2.00,0.01,0.02
906.3023,1.00,0.01,0.01
906.3522,4.00,0.01,0.04
906.4022,4.00,0.01,0.04
906.4522,5.00,0.01,0.05
906.5022,4.00,0.01,0.04
906.5522,5.00,0.01,0.05
906.6022,5.00,0.01,0.05
906.6522,4.00,0.01,0.04
906.7022,2.00,0.01,0.02
906.7521,2.00,0.01,0.02
906.8021,2.00,0.01,0.02
906.8521,3.00,0.01,0.03
906.9021,5.00,0.01,0.05
906.9521,4.00,0.01,0.04
907.0021,2.00,0.01,0.02
907.0521,3.00,0.01,0.03
907.1021,4.00,0.01,0.04
907.1520,4.00,0.01,0.04
907.2020,3.00,0.01,0.03
907.2520,4.00,0.01,0.04
907.3020,4.00,0.01,0.04
907.3520,4.00,0.01,0.04
907.4020,5.00,0.01,0.05
907.4520,2.00,0.01,0.02
907.5020,4.00,0.01,0.04
907.5520,4.00,0.01,0.04
907.6019,5.00,0.01,0.05
907.6519,4.00,0.01,0.04
907.7019,2.00,0.01,0.02
907.7519,4.00,0.01,0.04
907.8019,2.00,0.01,0.02
907.8519,6.00,0.01,0.06
907.9019,4.00,0.01,0.04
907.9519,4.00,0.01,0.04
908.0018,2.00,0.01,0.02
908.0518,2.00,0.01,0.02
908.1018,2.00,0.01,0.02
908.1518,4.00,0.01,0.04
908.2018,3.00,0.01,0.03
908.2518,3.00,0.01,0.03
908.3018,2.00,0.01,0.02
908.3518,3.00,0.01,0.03
908.4017,1.00,0.01,0.01
908.4517,4.00,0.01,0.04
908.5017,4.00,0.01,0.04
908.5517,2.00,0.01,0.02
908.6017,4.00,0.01,0.04
908.6517,1.00,0.01,0.01
908.7017,4.00,0.01,0.04
908.7517,3.00,0.01,0.03
908.8016,3.00,0.01,0.03
908.8516,4.00,0.01,0.04
908.9016,3.00,0.01,0.03
908.9516,4.00,0.01,0.04
909.0016,3.00,0.01,0.03
909.0516,3.00,0.01,0.03
909.1016,2.00,0.01,0.02
909.1516,6.00,0.01,0.06
909.2015,4.00,0.01,0.04
909.2515,4.00,0.01,0.04
909.3015,4.00,0.01,0.04
909.3515,5.00,0.01,0.05
909.4015,3.00,0.01,0.03
909.4515,3.00,0.01,0.03
909.5015,5.00,0.01,0.05
909.5515,4.00,0.01,0.04
909.6015,6.00,0.01,0.06
909.6514,6.00,0.01,0.06
909.7014,7.00,0.01,0.07
909.7514,6.00,0.01,0.06
909.8014,4.00,0.01,0.04
909.8514,4.00,0.01,0.04
909.9014,5.00,0.01,0.05
909.9514,4.00,0.01,0.04
910.0014,3.00,0.01,0.03
910.0513,4.00,0.01,0.04
910.1013,4.00,0.01,0.04
910.1513,8.00,0.01,0.08
910.2013,6.00,0.01,0.06
910.2513,3.00,0.01,0.03
910.3013,4.00,0.01,0.04
910.3513,5.00,0.01,0.05
910.4013,5.00,0.01,0.05
910.4512,3.00,0.01,0.03
910.5012,3.00,0.01,0.03
910.5512,6.00,0.01,0.06
910.6012,6.00,0.01,0.06
910.6512,4.00,0.01,0.04
910.7012,5.00,0.01,0.05
910.7512,2.00,0.01,0.02
910.8012,2.00,0.01,0.02
910.8511,3.00,0.01,0.03
910.9011,3.00,0.01,0.03
910.9511,2.00,0.01,0.02
911.0011,6.00,0.01,0.06
911.0511,2.00,0.01,0.02
911.1011,1.00,0.01,0.01
911.1511,3.00,0.01,0.03
911.2011,3.00,0.01,0.03
911.2510,2.00,0.01,0.02
911.3010,3.00,0.01,0.03
911.3510,5.00,0.01,0.05
911.4010,4.00,0.01,0.04
911.4510,4.00,0.01,0.04
911.5010,4.00,0.01,0.04
911.5510,4.00,0.01,0.04
911.6010,4.00,0.01,0.04
911.6510,5.00,0.01,0.05
911.7009,4.00,0.01,0.04
911.7509,3.00,0.01,0.03
911.8009,3.00,0.01,0.03
911.8509,6.00,0.01,0.06
911.9009,7.00,0.01,0.07
911.9509,5.00,0.01,0.05
912.0009,4.00,0.01,0.04
912.0509,4.00,0.01,0.04
912.1008,3.00,0.01,0.03
912.1508,4.00,0.01,0.04
912.2008,5.00,0.01,0.05
912.2508,2.00,0.01,0.02
912.3008,1.00,0.01,0.01
912.3508,7.00,0.01,0.07
912.4008,2.00,0.01,0.02
912.4508,4.00,0.01,0.04
912.5007,2.00,0.01,0.02
912.5507,2.00,0.01,0.02
912.6007,4.00,0.01,0.04
912.6507,5.00,0.01,0.05
912.7007,5.00,0.01,0.05
912.7507,3.00,0.01,0.03
912.8007,3.00,0.01,0.03
912.8507,3.00,0.01,0.03
912.9006,7.00,0.01,0.07
912.9506,6.00,0.01,0.06
913.0006,5.00,0.01,0.05
913.0506,7.00,0.01,0.07
913.1006,5.00,0.01,0.05
913.1506,3.00,0.01,0.03
913.2006,5.00,0.01,0.05
913.2506,4.00,0.01,0.04
913.3005,5.00,0.01,0.05
913.3505,5.00,0.01,0.05
913.4005,4.00,0.01,0.04
913.4505,5.00,0.01,0.05
913.5005,4.00,0.01,0.04
913.5505,3.00,0.01,0.03
913.6005,2.00,0.01,0.02
913.6505,4.00,0.01,0.04
913.7005,1.00,0.01,0.01
913.7504,3.00,0.01,0.03
913.8004,3.00,0.01,0.03
913.8504,3.00,0.01,0.03
913.9004,0.00,0.01,0.00
913.9504,2.00,0.01,0.02
914.0004,2.00,0.01,0.02
914.0504,3.00,0.01,0.03
914.1004,1.00,0.01,0.01
914.1503,5.00,0.01,0.05
914.2003,3.00,0.01,0.03
914.2503,5.00,0.01,0.05
914.3003,4.00,0.01,0.04
914.3503,3.00,0.01,0.03
914.4003,3.00,0.01,0.03
914.4503,4.00,0.01,0.04
914.5003,3.00,0.01,0.03
914.5502,2.00,0.01,0.02
914.6002,1.00,0.01,0.01
914.6502,0.00,0.01,0.00
914.7002,1.00,0.01,0.01
914.7502,2.00,0.01,0.02
914.8002,2.00,0.01,0.02
914.8502,1.00,0.01,0.01
914.9002,3.00,0.01,0.03
914.9501,2.00,0.01,0.02
915.0001,5.00,0.01,0.05
915.0501,3.00,0.01,0.03
915.1001,2.00,0.01,0.02
915.1501,2.00,0.01,0.02
915.2001,5.00,0.01,0.05
915.2501,3.00,0.01,0.03
915.3001,3.00,0.01,0.03
915.3500,3.00,0.01,0.03
915.4000,3.00,0.01,0.03
915.4500,3.00,0.01,0.03
915.5000,3.00,0.01,0.03
915.5500,4.00,0.01,0.04
915.6000,5.00,0.01,0.05
915.6500,4.00,0.01,0.04
915.7000,4.00,0.01,0.04
915.7500,5.00,0.01,0.05
915.7999,7.00,0.01,0.07
915.8499,4.00,0.01,0.04
915.8999,3.00,0.01,0.03
915.9499,6.00,0.01,0.06
915.9999,6.00,0.01,0.06
916.0499,5.00,0.01,0.05
916.0999,4.00,0.01,0.04
916.1499,4.00,0.01,0.04
916.1998,5.00,0.01,0.05
916.2498,6.00,0.01,0.06
916.2998,4.00,0.01,0.04
916.3498,4.00,0.01,0.04
916.3998,5.00,0.01,0.05
916.4498,4.00,0.01,0.04
916.4998,3.00,0.01,0.03
916.5498,4.00,0.01,0.04
916.5997,2.00,0.01,0.02
916.6497,5.00,0.01,0.05
916.6997,2.00,0.01,0.02
916.7497,5.00,0.01,0.05
916.7997,4.00,0.01,0.04
916.8497,5.00,0.01,0.05
916.8997,4.00,0.01,0.04
916.9497,4.00,0.01,0.04
916.9996,4.00,0.01,0.04
917.0496,4.00,0.01,0.04
917.0996,5.00,0.01,0.05
917.1496,5.00,0.01,0.05
917.1996,3.00,0.01,0.03
917.2496,3.00,0.01,0.03
917.2996,5.00,0.01,0.05
917.3496,4.00,0.01,0.04
917.3995,4.00,0.01,0.04
917.4495,5.00,0.01,0.05
917.4995,5.00,0.01,0.05
917.5495,3.00,0.01,0.03
917.5995,3.00,0.01,0.03
917.6495,4.00,0.01,0.04
917.6995,5.00,0.01,0.05
917.7495,5.00,0.01,0.05
917.7994,4.00,0.01,0.04
917.8494,6.00,0.01,0.06
917.8994,6.00,0.01,0.06
917.9494,6.00,0.01,0.06
917.9994,6.00,0.01,0.06
918.0494,6.00,0.01,0.06
918.0994,3.00,0.01,0.03
918.1494,6.00,0.01,0.06
918.1994,6.00,0.01,0.06
918.2493,4.00,0.01,0.04
918.2993,6.00,0.01,0.06
918.3493,5.00,0.01,0.05
918.3993,4.00,0.01,0.04
918.4493,5.00,0.01,0.05
918.4993,4.00,0.01,0.04
918.5493,3.00,0.01,0.03
918.5993,4.00,0.01,0.04
918.6492,2.00,0.01,0.02
918.6992,6.00,0.01,0.06
918.7492,5.00,0.01,0.05
918.7992,4.00,0.01,0.04
918.8492,4.00,0.01,0.04
918.8992,3.00,0.01,0.03
918.9492,4.00,0.01,0.04
918.9992,4.00,0.01,0.04
919.0491,4.00,0.01,0.04
919.0991,3.00,0.01,0.03
919.1491,4.00,0.01,0.04
919.1991,5.00,0.01,0.05
919.2491,4.00,0.01,0.04
919.2991,2.00,0.01,0.02
919.3491,4.00,0.01,0.04
919.3991,4.00,0.01,0.04
919.4490,4.00,0.01,0.04
919.4990,3.00,0.01,0.03
919.5490,3.00,0.01,0.03
919.5990,3.00,0.01,0.03
919.6490,5.00,0.01,0.05
919.6990,5.00,0.01,0.05
919.7490,5.00,0.01,0.05
919.7990,1.00,0.01,0.01
919.8489,1.00,0.01,0.01
919.8989,0.00,0.01,0.00
919.9489,3.00,0.01,0.03
919.9989,3.00,0.01,0.03
920.0489,4.00,0.01,0.04
920.0989,4.00,0.01,0.04
920.1489,3.00,0.01,0.03
920.1989,2.00,0.01,0.02
920.2489,1.00,0.01,0.01
920.2988,4.00,0.01,0.04
920.3488,1.00,0.01,0.01
920.3988,1.00,0.01,0.01
920.4488,3.00,0.01,0.03
920.4988,3.00,0.01,0.03
920.5488,5.00,0.01,0.05
920.5988,3.00,0.01,0.03
920.6488,2.00,0.01,0.02
920.6987,3.00,0.01,0.03
920.7487,3.00,0.01,0.03
920.7987,3.00,0.01,0.03
920.8487,3.00,0.01,0.03
920.8987,3.00,0.01,0.03
920.9487,2.00,0.01,0.02
920.9987,5.00,0.01,0.05
921.0487,6.00,0.01,0.06
921.0986,8.00,0.01,0.08
921.1486,5.00,0.01,0.05
921.1986,4.00,0.01,0.04
921.2486,6.00,0.01,0.06
921.2986,4.00,0.01,0.04
921.3486,3.00,0.01,0.03
921.3986,5.00,0.01,0.05
921.4486,4.00,0.01,0.04
921.4985,7.00,0.01,0.07
921.5485,3.00,0.01,0.03
921.5985,4.00,0.01,0.04
921.6485,5.00,0.01,0.05
921.6985,7.00,0.01,0.07
921.7485,4.00,0.01,0.04
921.7985,4.00,0.01,0.04
921.8485,5.00,0.01,0.05
921.8984,2.00,0.01,0.02
921.9484,4.00,0.01,0.04
921.9984,5.00,0.01,0.05
922.0484,7.00,0.01,0.07
922.0984,6.00,0.01,0.06
922.1484,2.00,0.01,0.02
922.1984,3.00,0.01,0.03
922.2484,4.00,0.01,0.04
922.2984,5.00,0.01,0.05
922.3483,3.00,0.01,0.03
922.3983,3.00,0.01,0.03
922.4483,3.00,0.01,0.03
922.4983,2.00,0.01,0.02
922.5483,3.00,0.01,0.03
922.5983,2.00,0.01,0.02
922.6483,3.00,0.01,0.03
922.6983,3.00,0.01,0.03
922.7482,5.00,0.01,0.05
922.7982,2.00,0.01,0.02
922.8482,2.00,0.01,0.02
922.8982,2.00,0.01,0.02
922.9482,1.00,0.01,0.01
922.9982,4.00,0.01,0.04
923.0482,2.00,0.01,0.02
923.0982,4.00,0.01,0.04
923.1481,1.00,0.01,0.01
923.1981,2.00,0.01,0.02
923.2481,5.00,0.01,0.05
923.2981,3.00,0.01,0.03
923.3481,4.00,0.01,0.04
923.3981,3.00,0.01,0.03
923.4481,1.00,0.01,0.01
923.4981,2.00,0.01,0.02
923.5480,5.00,0.01,0.05
923.5980,6.00,0.01,0.06
923.6480,5.00,0.01,0.05
923.6980,6.00,0.01,0.06
923.7480,6.00,0.01,0.06
923.7980,3.00,0.01,0.03
923.8480,2.00,0.01,0.02
923.8980,5.00,0.01,0.05
923.9479,6.00,0.01,0.06
923.9979,7.00,0.01,0.07
924.0479,4.00,0.01,0.04
924.0979,3.00,0.01,0.03
924.1479,5.00,0.01,0.05
924.1979,5.00,0.01,0.05
924.2479,3.00,0.01,0.03
924.2979,4.00,0.01,0.04
924.3479,4.00,0.01,0.04
924.3978,1.00,0.01,0.01
924.4478,5.00,0.01,0.05
924.4978,5.00,0.01,0.05
924.5478,4.00,0.01,0.04
924.5978,3.00,0.01,0.03
924.6478,2.00,0.01,0.02
924.6978,5.00,0.01,0.05
924.7478,1.00,0.01,0.01
924.7977,3.00,0.01,0.03
924.8477,4.00,0.01,0.04
924.8977,3.00,0.01,0.03
924.9477,4.00,0.01,0.04
924.9977,4.00,0.01,0.04
925.0477,3.00,0.01,0.03
925.0977,5.00,0.01,0.05
925.1477,1.00,0.01,0.01
925.1976,2.00,0.01,0.02
925.2476,3.00,0.01,0.03
925.2976,5.00,0.01,0.05
925.3476,4.00,0.01,0.04
925.3976,5.00,0.01,0.05
925.4476,3.00,0.01,0.03
925.4976,3.00,0.01,0.03
925.5476,4.00,0.01,0.04
925.5975,5.00,0.01,0.05
925.6475,5.00,0.01,0.05
925.6975,3.00,0.01,0.03
925.7475,5.00,0.01,0.05
925.7975,4.00,0.01,0.04
925.8475,4.00,0.01,0.04
925.8975,6.00,0.01,0.06
925.9475,4.00,0.01,0.04
925.9974,4.00,0.01,0.04
926.0474,6.00,0.01,0.06
926.0974,4.00,0.01,0.04
926.1474,5.00,0.01,0.05
926.1974,5.00,0.01,0.05
926.2474,5.00,0.01,0.05
926.2974,3.00,0.01,0.03
926.3474,6.00,0.01,0.06
926.3973,5.00,0.01,0.05
926.4473,6.00,0.01,0.06
926.4973,3.00,0.01,0.03
926.5473,3.00,0.01,0.03
926.5973,3.00,0.01,0.03
926.6473,4.00,0.01,0.04
926.6973,2.00,0.01,0.02
926.7473,4.00,0.01,0.04
926.7973,4.00,0.01,0.04
926.8472,4.00,0.01,0.04
926.8972,1.00,0.01,0.01
926.9472,4.00,0.01,0.04
926.9972,2.00,0.01,0.02
927.0472,4.00,0.01,0.04
927.0972,4.00,0.01,0.04
927.1472,6.00,0.01,0.06
927.1972,1.00,0.01,0.01
927.2471,5.00,0.01,0.05
927.2971,5.00,0.01,0.05
927.3471,2.00,0.01,0.02
927.3971,4.00,0.01,0.04
927.4471,5.00,0.01,0.05
927.4971,4.00,0.01,0.04
927.5471,4.00,0.01,0.04
927.5971,3.00,0.01,0.03
927.6470,2.00,0.01,0.02
927.6970,6.00,0.01,0.06
927.7470,2.00,0.01,0.02
927.7970,5.00,0.01,0.05
927.8470,4.00,0.01,0.04
927.8970,4.00,0.01,0.04
927.9470,5.00,0.01,0.05
927.9970,6.00,0.01,0.06
928.0469,5.00,0.01,0.05
928.0969,4.00,0.01,0.04
928.1469,4.00,0.01,0.04
928.1969,3.00,0.01,0.03
928.2469,4.00,0.01,0.04
928.2969,2.00,0.01,0.02
928.3469,2.00,0.01,0.02
928.3969,3.00,0.01,0.03
928.4468,1.00,0.01,0.01
928.4968,0.00,0.01,0.00
928.5468,1.00,0.01,0.01
928.5968,3.00,0.01,0.03
928.6468,2.00,0.01,0.02
928.6968,5.00,0.01,0.05
928.7468,2.00,0.01,0.02
928.7968,5.00,0.01,0.05
928.8468,3.00,0.01,0.03
928.8967,3.00,0.01,0.03
928.9467,1.00,0.01,0.01
928.9967,2.00,0.01,0.02
929.0467,2.00,0.01,0.02
929.0967,1.00,0.01,0.01
929.1467,2.00,0.01,0.02
929.1967,2.00,0.01,0.02
929.2467,3.00,0.01,0.03
929.2966,2.00,0.01,0.02
929.3466,3.00,0.01,0.03
929.3966,3.00,0.01,0.03
929.4466,2.00,0.01,0.02
929.4966,4.00,0.01,0.04
929.5466,4.00,0.01,0.04
929.5966,5.00,0.01,0.05
929.6466,3.00,0.01,0.03
929.6965,4.00,0.01,0.04
929.7465,4.00,0.01,0.04
929.7965,3.00,0.01,0.03
929.8465,2.00,0.01,0.02
929.8965,2.00,0.01,0.02
929.9465,1.00,0.01,0.01
929.9965,3.00,0.01,0.03
930.0465,3.00,0.01,0.03
930.0964,2.00,0.01,0.02
930.1464,1.00,0.01,0.01
930.1964,2.00,0.01,0.02
930.2464,3.00,0.01,0.03
930.2964,2.00,0.01,0.02
930.3464,3.00,0.01,0.03
930.3964,4.00,0.01,0.04
930.4464,4.00,0.01,0.04
930.4963,5.00,0.01,0.05
930.5463,4.00,0.01,0.04
930.5963,3.00,0.01,0.03
930.6463,5.00,0.01,0.05
930.6963,5.00,0.01,0.05
930.7463,3.00,0.01,0.03
930.7963,4.00,0.01,0.04
930.8463,2.00,0.01,0.02
930.8963,4.00,0.01,0.04
930.9462,4.00,0.01,0.04
930.9962,4.00,0.01,0.04
931.0462,1.00,0.01,0.01
931.0962,1.00,0.01,0.01
931.1462,2.00,0.01,0.02
931.1962,3.00,0.01,0.03
931.2462,3.00,0.01,0.03
931.2962,2.00,0.01,0.02
931.3461,3.00,0.01,0.03
931.3961,3.00,0.01,0.03
931.4461,4.00,0.01,0.04
931.4961,2.00,0.01,0.02
931.5461,2.00,0.01,0.02
931.5961,2.00,0.01,0.02
931.6461,1.00,0.01,0.01
931.6961,0.00,0.01,0.00
931.7460,0.00,0.01,0.00
931.7960,1.00,0.01,0.01
931.8460,2.00,0.01,0.02
931.8960,1.00,0.01,0.01
931.9460,1.00,0.01,0.01
931.9960,1.00,0.01,0.01
932.0460,2.00,0.01,0.02
932.0960,3.00,0.01,0.03
932.1459,0.00,0.01,0.00
932.1959,3.00,0.01,0.03
932.2459,2.00,0.01,0.02
932.2959,4.00,0.01,0.04
932.3459,4.00,0.01,0.04
932.3959,3.00,0.01,0.03
932.4459,4.00,0.01,0.04
932.4959,3.00,0.01,0.03
932.5458,4.00,0.01,0.04
932.5958,4.00,0.01,0.04
932.6458,4.00,0.01,0.04
932.6958,2.00,0.01,0.02
932.7458,2.00,0.01,0.02
