Data[0],Time,Force,X_axis,Y_axis,Z_axis
1,9.4800,0.00,-172.5000,405.0000,-2446.5000
1,9.5000,0.00,-174.0000,408.0000,-2445.0000
1,9.5200,0.00,-174.0000,408.0000,-2445.0000
1,9.5400,1.00,-171.0000,408.0000,-2448.0000
1,9.5600,0.00,-174.0000,408.0000,-2445.0000
1,9.5800,1.00,-177.0000,409.5000,-2446.5000
1,9.6000,0.00,-174.0000,406.5000,-2446.5000
1,9.6200,0.00,-174.0000,409.5000,-2445.0000
1,9.6400,0.00,-177.0000,405.0000,-2445.0000
1,9.6600,-1.00,-174.0000,405.0000,-2448.0000
1,9.6800,0.00,-172.5000,406.5000,-2446.5000
1,9.7000,0.00,-171.0000,403.5000,-2445.0000
1,9.7200,3.00,-174.0000,406.5000,-2446.5000
1,9.7400,-3.00,-172.5000,406.5000,-2446.5000
1,9.7600,1.00,-174.0000,408.0000,-2445.0000
1,9.7800,0.00,-171.0000,403.5000,-2448.0000
1,9.8000,0.00,-177.0000,409.5000,-2446.5000
1,9.8200,-2.00,-172.5000,408.0000,-2446.5000
1,9.8400,0.00,-175.5000,402.0000,-2446.5000
1,9.8600,0.00,-174.0000,406.5000,-2446.5000
1,9.8800,0.00,-174.0000,408.0000,-2446.5000
1,9.9000,1.00,-175.5000,409.5000,-2448.0000
1,9.9200,1.00,-174.0000,406.5000,-2445.0000
1,9.9400,1.00,-172.5000,409.5000,-2448.0000
1,9.9600,0.00,-175.5000,408.0000,-2446.5000
1,9.9800,3.00,-178.5000,408.0000,-2445.0000
1,10.0000,0.00,-177.0000,408.0000,-2445.0000
1,10.0200,0.00,-174.0000,406.5000,-2445.0000
1,10.0400,-1.00,-175.5000,406.5000,-2445.0000
1,10.0600,0.00,-174.0000,408.0000,-2446.5000
1,10.0800,0.00,-174.0000,400.5000,-2446.5000
1,10.1000,-1.00,-174.0000,411.0000,-2445.0000
1,10.1200,1.00,-178.5000,403.5000,-2448.0000
1,10.1400,0.00,-171.0000,406.5000,-2445.0000
1,10.1600,0.00,-171.0000,405.0000,-2445.0000
1,10.1800,1.00,-171.0000,406.5000,-2446.5000
1,10.2000,-2.00,-178.5000,402.0000,-2446.5000
1,10.2200,0.00,-169.5000,409.5000,-2448.0000
1,10.2400,-1.00,-171.0000,403.5000,-2446.5000
1,10.2600,1.00,-174.0000,406.5000,-2448.0000
1,10.2800,-1.00,-174.0000,411.0000,-2446.5000
1,10.3000,0.00,-172.5000,408.0000,-2445.0000
1,10.3200,4.00,-177.0000,403.5000,-2446.5000
1,10.3400,0.00,-175.5000,405.0000,-2446.5000
1,10.3600,-1.00,-171.0000,406.5000,-2446.5000
1,10.3800,-1.00,-169.5000,408.0000,-2448.0000
1,10.4000,-1.00,-174.0000,408.0000,-2446.5000
1,10.4200,2.00,-177.0000,406.5000,-2445.0000
1,10.4400,-2.00,-172.5000,406.5000,-2448.0000
1,10.4600,-1.00,-175.5000,411.0000,-2446.5000
1,10.4800,2.00,-172.5000,411.0000,-2446.5000
1,10.5001,0.00,-171.0000,406.5000,-2448.0000
1,10.5201,0.00,-175.5000,406.5000,-2446.5000
1,10.5401,-3.00,-174.0000,405.0000,-2446.5000
1,10.5601,0.00,-175.5000,409.5000,-2445.0000
1,10.5801,1.00,-177.0000,409.5000,-2446.5000
1,10.6001,0.00,-172.5000,406.5000,-2446.5000
1,10.6201,0.00,-174.0000,406.5000,-2445.0000
1,10.6401,0.00,-177.0000,408.0000,-2443.5000
1,10.6601,0.00,-174.0000,406.5000,-2448.0000
1,10.6801,1.00,-175.5000,405.0000,-2446.5000
1,10.7001,0.00,-174.0000,405.0000,-2446.5000
1,10.7201,0.00,-174.0000,408.0000,-2445.0000
1,10.7401,-1.00,-172.5000,399.0000,-2446.5000
1,10.7601,-1.00,-174.0000,409.5000,-2448.0000
1,10.7801,0.00,-171.0000,403.5000,-2445.0000
1,10.8001,0.00,-174.0000,405.0000,-2448.0000
1,10.8201,1.00,-174.0000,409.5000,-2445.0000
1,10.8401,0.00,-177.0000,409.5000,-2445.0000
1,10.8601,0.00,-171.0000,412.5000,-2445.0000
1,10.8801,-1.00,-171.0000,406.5000,-2446.5000
1,10.9001,1.00,-174.0000,405.0000,-2446.5000
1,10.9201,0.00,-174.0000,409.5000,-2448.0000
1,10.9401,0.00,-172.5000,403.5000,-2446.5000
1,10.9601,2.00,-174.0000,405.0000,-2448.0000
1,10.9801,0.00,-177.0000,405.0000,-2446.5000
1,11.0001,0.00,-171.0000,409.5000,-2446.5000
1,11.0201,0.00,-178.5000,405.0000,-2446.5000
1,11.0401,-2.00,-172.5000,408.0000,-2446.5000
1,11.0601,0.00,-174.0000,411.0000,-2446.5000
1,11.0801,0.00,-172.5000,405.0000,-2443.5000
1,11.1001,2.00,-174.0000,412.5000,-2445.0000
1,11.1201,0.00,-175.5000,408.0000,-2446.5000
1,11.1401,3.00,-175.5000,408.0000,-2446.5000
1,11.1601,0.00,-174.0000,412.5000,-2446.5000
1,11.1801,0.00,-177.0000,408.0000,-2445.0000
1,11.2001,0.00,-171.0000,409.5000,-2448.0000
1,11.2201,-1.00,-171.0000,409.5000,-2445.0000
1,11.2401,0.00,-172.5000,406.5000,-2445.0000
1,11.2601,0.00,-174.0000,405.0000,-2446.5000
1,11.2801,-2.00,-172.5000,406.5000,-2443.5000
1,11.3001,0.00,-177.0000,405.0000,-2446.5000
1,11.3201,0.00,-175.5000,409.5000,-2445.0000
1,11.3401,0.00,-172.5000,409.5000,-2446.5000
1,11.3601,0.00,-172.5000,411.0000,-2445.0000
1,11.3801,-1.00,-171.0000,408.0000,-2446.5000
1,11.4001,0.00,-178.5000,408.0000,-2448.0000
1,11.4201,0.00,-174.0000,405.0000,-2446.5000
1,11.4401,1.00,-174.0000,411.0000,-2445.0000
1,11.4601,0.00,-172.5000,411.0000,-2445.0000
1,11.4801,1.00,-172.5000,409.5000,-2446.5000
1,11.5001,0.00,-177.0000,406.5000,-2445.0000
1,11.5201,0.00,-175.5000,406.5000,-2445.0000
1,11.5401,-1.00,-178.5000,406.5000,-2445.0000
1,11.5601,1.00,-175.5000,403.5000,-2445.0000
1,11.5801,0.00,-178.5000,409.5000,-2443.5000
1,11.6001,1.00,-172.5000,405.0000,-2445.0000
1,11.6201,0.00,-175.5000,406.5000,-2446.5000
1,11.6401,-1.00,-175.5000,408.0000,-2446.5000
1,11.6601,0.00,-175.5000,408.0000,-2446.5000
1,11.6801,0.00,-175.5000,406.5000,-2443.5000
1,11.7001,0.00,-178.5000,402.0000,-2446.5000
1,11.7201,-3.00,-178.5000,406.5000,-2446.5000
1,11.7401,2.00,-174.0000,403.5000,-2446.5000
1,11.7601,1.00,-174.0000,403.5000,-2448.0000
1,11.7801,1.00,-172.5000,403.5000,-2446.5000
1,11.8001,0.00,-174.0000,405.0000,-2448.0000
1,11.8201,1.00,-174.0000,403.5000,-2446.5000
1,11.8401,-1.00,-177.0000,408.0000,-2448.0000
1,11.8601,-1.00,-174.0000,406.5000,-2448.0000
1,11.8801,0.00,-177.0000,400.5000,-2446.5000
1,11.9001,1.00,-172.5000,402.0000,-2448.0000
1,11.9201,-2.00,-172.5000,405.0000,-2448.0000
1,11.9401,0.00,-172.5000,406.5000,-2446.5000
1,11.9601,-1.00,-174.0000,405.0000,-2449.5000
1,11.9801,-1.00,-174.0000,403.5000,-2448.0000
1,12.0001,0.00,-178.5000,405.0000,-2449.5000
1,12.0201,-1.00,-175.5000,403.5000,-2449.5000
1,12.0401,-1.00,-177.0000,406.5000,-2448.0000
1,12.0601,0.00,-174.0000,405.0000,-2448.0000
1,12.0801,0.00,-174.0000,406.5000,-2446.5000
1,12.1001,-1.00,-174.0000,405.0000,-2449.5000
1,12.1201,0.00,-175.5000,405.0000,-2449.5000
1,12.1401,0.00,-172.5000,406.5000,-2448.0000
1,12.1601,0.00,-175.5000,405.0000,-2448.0000
1,12.1801,1.00,-175.5000,405.0000,-2448.0000
1,12.2001,0.00,-175.5000,403.5000,-2449.5000
1,12.2201,0.00,-178.5000,409.5000,-2448.0000
1,12.2401,2.00,-172.5000,405.0000,-2449.5000
1,12.2601,1.00,-172.5000,403.5000,-2446.5000
1,12.2801,0.00,-177.0000,403.5000,-2448.0000
1,12.3001,-1.00,-169.5000,409.5000,-2448.0000
1,12.3201,-1.00,-178.5000,408.0000,-2449.5000
1,12.3401,3.00,-171.0000,406.5000,-2445.0000
1,12.3601,0.00,-177.0000,405.0000,-2448.0000
1,12.3801,2.00,-177.0000,409.5000,-2446.5000
1,12.4001,0.00,-172.5000,409.5000,-2446.5000
1,12.4201,-2.00,-177.0000,408.0000,-2446.5000
1,12.4401,0.00,-174.0000,406.5000,-2445.0000
1,12.4601,0.00,-175.5000,403.5000,-2446.5000
1,12.4801,-1.00,-175.5000,408.0000,-2448.0000
1,12.5001,0.00,-177.0000,405.0000,-2443.5000
1,12.5201,4.00,-175.5000,408.0000,-2445.0000
1,12.5401,0.00,-178.5000,408.0000,-2445.0000
1,12.5601,0.00,-178.5000,403.5000,-2445.0000
1,12.5801,-2.00,-178.5000,402.0000,-2446.5000
1,12.6001,0.00,-175.5000,405.0000,-2446.5000
1,12.6201,0.00,-178.5000,405.0000,-2446.5000
1,12.6401,0.00,-174.0000,408.0000,-2445.0000
1,12.6601,-2.00,-175.5000,409.5000,-2446.5000
1,12.6801,0.00,-178.5000,403.5000,-2445.0000
1,12.7001,-2.00,-175.5000,411.0000,-2445.0000
1,12.7201,0.00,-177.0000,408.0000,-2445.0000
1,12.7401,1.00,-174.0000,411.0000,-2445.0000
1,12.7601,0.00,-174.0000,411.0000,-2445.0000
1,12.7801,0.00,-184.5000,408.0000,-2445.0000
1,12.8001,2.00,-175.5000,408.0000,-2445.0000
1,12.8201,0.00,-177.0000,408.0000,-2443.5000
1,12.8401,0.00,-180.0000,405.0000,-2443.5000
1,12.8601,-1.00,-178.5000,406.5000,-2443.5000
1,12.8801,1.00,-174.0000,403.5000,-2445.0000
1,12.9001,0.00,-175.5000,403.5000,-2446.5000
1,12.9201,-1.00,-177.0000,405.0000,-2443.5000
1,12.9401,-2.00,-178.5000,406.5000,-2443.5000
1,12.9601,0.00,-177.0000,405.0000,-2445.0000
1,12.9801,0.00,-178.5000,403.5000,-2445.0000
1,13.0001,0.00,-178.5000,408.0000,-2446.5000
1,13.0201,0.00,-174.0000,403.5000,-2443.5000
1,13.0401,1.00,-178.5000,408.0000,-2445.0000
1,13.0601,0.00,-178.5000,406.5000,-2442.0000
1,13.0801,-2.00,-177.0000,405.0000,-2442.0000
1,13.1001,0.00,-178.5000,409.5000,-2445.0000
1,13.1201,1.00,-178.5000,405.0000,-2445.0000
1,13.1401,-3.00,-175.5000,408.0000,-2445.0000
1,13.1601,1.00,-175.5000,402.0000,-2446.5000
1,13.1801,0.00,-177.0000,408.0000,-2443.5000
1,13.2001,0.00,-177.0000,405.0000,-2443.5000
1,13.2201,0.00,-180.0000,409.5000,-2445.0000
1,13.2401,2.00,-178.5000,406.5000,-2445.0000
1,13.2601,0.00,-178.5000,406.5000,-2443.5000
1,13.2801,0.00,-177.0000,405.0000,-2445.0000
1,13.3001,0.00,-178.5000,408.0000,-2445.0000
1,13.3201,0.00,-180.0000,406.5000,-2445.0000
1,13.3401,-1.00,-181.5000,405.0000,-2445.0000
1,13.3601,0.00,-175.5000,406.5000,-2445.0000
1,13.3801,1.00,-177.0000,408.0000,-2445.0000
1,13.4001,0.00,-178.5000,406.5000,-2445.0000
1,13.4201,0.00,-180.0000,406.5000,-2445.0000
1,13.4401,0.00,-178.5000,406.5000,-2446.5000
1,13.4601,-1.00,-177.0000,408.0000,-2445.0000
1,13.4801,-1.00,-177.0000,405.0000,-2443.5000
1,13.5001,-6.00,-177.0000,406.5000,-2443.5000
1,13.5201,1.00,-177.0000,405.0000,-2443.5000
1,13.5401,0.00,-177.0000,409.5000,-2445.0000
1,13.5601,1.00,-178.5000,408.0000,-2445.0000
1,13.5801,-1.00,-180.0000,405.0000,-2445.0000
1,13.6001,2.00,-178.5000,405.0000,-2443.5000
1,13.6201,2.00,-178.5000,405.0000,-2445.0000
1,13.6401,0.00,-177.0000,405.0000,-2445.0000
1,13.6601,1.00,-175.5000,402.0000,-2446.5000
1,13.6801,0.00,-177.0000,403.5000,-2445.0000
1,13.7001,1.00,-177.0000,406.5000,-2446.5000
1,13.7201,0.00,-171.0000,406.5000,-2446.5000
1,13.7401,0.00,-174.0000,406.5000,-2446.5000
1,13.7601,-1.00,-177.0000,408.0000,-2446.5000
1,13.7801,0.00,-175.5000,402.0000,-2448.0000
1,13.8001,1.00,-174.0000,402.0000,-2446.5000
1,13.8201,3.00,-178.5000,405.0000,-2448.0000
1,13.8401,-1.00,-172.5000,408.0000,-2446.5000
1,13.8601,-1.00,-172.5000,406.5000,-2448.0000
1,13.8801,0.00,-178.5000,406.5000,-2446.5000
1,13.9001,0.00,-177.0000,405.0000,-2451.0000
1,13.9201,0.00,-171.0000,412.5000,-2449.5000
1,13.9401,1.00,-172.5000,406.5000,-2448.0000
1,13.9601,0.00,-174.0000,402.0000,-2448.0000
1,13.9801,0.00,-171.0000,411.0000,-2449.5000
1,14.0001,-1.00,-174.0000,406.5000,-2448.0000
1,14.0201,1.00,-178.5000,406.5000,-2446.5000
1,14.0401,1.00,-177.0000,406.5000,-2446.5000
1,14.0601,0.00,-171.0000,412.5000,-2446.5000
1,14.0801,0.00,-177.0000,405.0000,-2446.5000
1,14.1001,0.00,-178.5000,405.0000,-2446.5000
1,14.1201,1.00,-174.0000,402.0000,-2448.0000
1,14.1401,1.00,-175.5000,403.5000,-2445.0000
1,14.1601,1.00,-178.5000,405.0000,-2443.5000
1,14.1801,2.00,-177.0000,406.5000,-2446.5000
1,14.2001,-3.00,-172.5000,409.5000,-2449.5000
1,14.2201,-1.00,-174.0000,402.0000,-2445.0000
1,14.2401,0.00,-178.5000,405.0000,-2446.5000
1,14.2601,2.00,-177.0000,406.5000,-2446.5000
1,14.2801,-3.00,-178.5000,406.5000,-2448.0000
1,14.3001,1.00,-177.0000,409.5000,-2446.5000
1,14.3201,0.00,-175.5000,403.5000,-2446.5000
1,14.3401,0.00,-175.5000,406.5000,-2446.5000
1,14.3601,0.00,-178.5000,406.5000,-2445.0000
1,14.3801,-1.00,-177.0000,403.5000,-2446.5000
1,14.4001,-1.00,-174.0000,405.0000,-2446.5000
1,14.4201,2.00,-175.5000,403.5000,-2446.5000
1,14.4401,0.00,-178.5000,408.0000,-2445.0000
1,14.4601,1.00,-177.0000,405.0000,-2446.5000
1,14.4801,-2.00,-177.0000,406.5000,-2445.0000
1,14.5001,0.00,-174.0000,400.5000,-2446.5000
1,14.5201,0.00,-175.5000,406.5000,-2446.5000
1,14.5401,0.00,-177.0000,405.0000,-2446.5000
1,14.5601,-5.00,-181.5000,402.0000,-2446.5000
1,14.5801,2.00,-178.5000,406.5000,-2446.5000
1,14.6001,0.00,-172.5000,405.0000,-2446.5000
1,14.6201,0.00,-177.0000,405.0000,-2445.0000
1,14.6401,-1.00,-178.5000,405.0000,-2446.5000
1,14.6601,-1.00,-178.5000,405.0000,-2446.5000
1,14.6801,-1.00,-174.0000,408.0000,-2445.0000
1,14.7001,1.00,-175.5000,402.0000,-2445.0000
1,14.7201,1.00,-177.0000,403.5000,-2445.0000
1,14.7401,2.00,-172.5000,402.0000,-2445.0000
1,14.7601,0.00,-177.0000,408.0000,-2443.5000
1,14.7801,-2.00,-177.0000,406.5000,-2443.5000
1,14.8001,0.00,-178.5000,403.5000,-2446.5000
1,14.8201,2.00,-174.0000,408.0000,-2445.0000
1,14.8401,0.00,-172.5000,408.0000,-2446.5000
1,14.8601,0.00,-175.5000,406.5000,-2445.0000
1,14.8802,1.00,-177.0000,411.0000,-2445.0000
1,14.9002,0.00,-177.0000,408.0000,-2446.5000
1,14.9202,1.00,-172.5000,406.5000,-2445.0000
1,14.9402,1.00,-172.5000,411.0000,-2443.5000
1,14.9602,-1.00,-178.5000,408.0000,-2445.0000
1,14.9802,-1.00,-172.5000,406.5000,-2445.0000
1,15.0002,-1.00,-177.0000,408.0000,-2446.5000
1,15.0202,-1.00,-177.0000,406.5000,-2445.0000
1,15.0402,0.00,-178.5000,406.5000,-2446.5000
1,15.0602,2.00,-178.5000,408.0000,-2445.0000
1,15.0802,1.00,-174.0000,403.5000,-2443.5000
1,15.1002,0.00,-178.5000,400.5000,-2442.0000
1,15.1202,1.00,-177.0000,406.5000,-2442.0000
1,15.1402,0.00,-177.0000,409.5000,-2443.5000
1,15.1602,-1.00,-178.5000,406.5000,-2445.0000
1,15.1802,2.00,-177.0000,402.0000,-2443.5000
1,15.2002,-1.00,-177.0000,406.5000,-2443.5000
1,15.2202,2.00,-178.5000,405.0000,-2443.5000
1,15.2402,0.00,-174.0000,408.0000,-2443.5000
1,15.2602,0.00,-178.5000,406.5000,-2443.5000
1,15.2802,2.00,-178.5000,409.5000,-2443.5000
1,15.3002,1.00,-172.5000,409.5000,-2443.5000
1,15.3202,1.00,-178.5000,406.5000,-2445.0000
1,15.3402,-3.00,-178.5000,405.0000,-2445.0000
1,15.3602,2.00,-174.0000,405.0000,-2445.0000
1,15.3802,0.00,-177.0000,406.5000,-2442.0000
1,15.4002,-2.00,-178.5000,409.5000,-2445.0000
1,15.4202,1.00,-178.5000,406.5000,-2443.5000
1,15.4402,1.00,-178.5000,403.5000,-2445.0000
1,15.4602,-1.00,-178.5000,405.0000,-2445.0000
1,15.4802,0.00,-178.5000,406.5000,-2443.5000
1,15.5002,1.00,-178.5000,402.0000,-2445.0000
1,15.5202,0.00,-175.5000,406.5000,-2445.0000
1,15.5402,0.00,-174.0000,408.0000,-2443.5000
1,15.5602,0.00,-184.5000,405.0000,-2446.5000
1,15.5802,1.00,-177.0000,406.5000,-2443.5000
1,15.6002,0.00,-178.5000,406.5000,-2442.0000
1,15.6202,0.00,-177.0000,403.5000,-2443.5000
1,15.6402,0.00,-177.0000,403.5000,-2443.5000
1,15.6602,0.00,-180.0000,408.0000,-2445.0000
1,15.6802,0.00,-178.5000,406.5000,-2445.0000
1,15.7002,0.00,-175.5000,409.5000,-2443.5000
1,15.7202,0.00,-177.0000,411.0000,-2445.0000
1,15.7402,0.00,-175.5000,406.5000,-2446.5000
1,15.7602,0.00,-177.0000,406.5000,-2445.0000
1,15.7802,1.00,-178.5000,406.5000,-2445.0000
1,15.8002,1.00,-177.0000,408.0000,-2443.5000
1,15.8202,-1.00,-177.0000,406.5000,-2446.5000
1,15.8402,0.00,-169.5000,406.5000,-2445.0000
1,15.8602,2.00,-174.0000,408.0000,-2445.0000
1,15.8802,0.00,-172.5000,411.0000,-2445.0000
1,15.9002,0.00,-169.5000,409.5000,-2445.0000
1,15.9202,0.00,-175.5000,406.5000,-2445.0000
1,15.9402,3.00,-169.5000,406.5000,-2442.0000
1,15.9602,0.00,-172.5000,405.0000,-2443.5000
1,15.9802,1.00,-177.0000,405.0000,-2446.5000
1,16.0002,1.00,-178.5000,405.0000,-2446.5000
1,16.0202,0.00,-175.5000,406.5000,-2448.0000
1,16.0402,0.00,-177.0000,406.5000,-2445.0000
1,16.0602,0.00,-178.5000,408.0000,-2445.0000
1,16.0802,-1.00,-178.5000,409.5000,-2443.5000
1,16.1002,0.00,-177.0000,406.5000,-2446.5000
1,16.1202,4.00,-172.5000,405.0000,-2446.5000
1,16.1402,1.00,-177.0000,408.0000,-2445.0000
1,16.1602,0.00,-174.0000,406.5000,-2443.5000
1,16.1802,0.00,-171.0000,406.5000,-2446.5000
1,16.2002,0.00,-175.5000,411.0000,-2445.0000
1,16.2202,-1.00,-175.5000,409.5000,-2445.0000
1,16.2402,-2.00,-174.0000,406.5000,-2445.0000
1,16.2602,-1.00,-174.0000,405.0000,-2443.5000
1,16.2802,0.00,-178.5000,409.5000,-2446.5000
1,16.3002,1.00,-174.0000,405.0000,-2443.5000
1,16.3202,0.00,-175.5000,405.0000,-2446.5000
1,16.3402,-1.00,-180.0000,408.0000,-2445.0000
1,16.3602,0.00,-177.0000,406.5000,-2445.0000
1,16.3802,0.00,-178.5000,406.5000,-2443.5000
1,16.4002,0.00,-175.5000,408.0000,-2445.0000
1,16.4202,1.00,-174.0000,408.0000,-2445.0000
1,16.4402,1.00,-175.5000,408.0000,-2445.0000
1,16.4602,0.00,-175.5000,408.0000,-2443.5000
1,16.4802,0.00,-178.5000,406.5000,-2446.5000
1,16.5002,3.00,-172.5000,408.0000,-2445.0000
1,16.5202,1.00,-172.5000,409.5000,-2446.5000
1,16.5402,-1.00,-177.0000,409.5000,-2443.5000
1,16.5602,-1.00,-171.0000,406.5000,-2445.0000
1,16.5802,1.00,-177.0000,405.0000,-2446.5000
1,16.6002,-1.00,-175.5000,406.5000,-2443.5000
1,16.6202,0.00,-175.5000,408.0000,-2445.0000
1,16.6402,0.00,-174.0000,409.5000,-2445.0000
1,16.6602,0.00,-175.5000,411.0000,-2445.0000
1,16.6802,0.00,-177.0000,408.0000,-2445.0000
1,16.7002,-1.00,-177.0000,411.0000,-2445.0000
1,16.7202,1.00,-174.0000,406.5000,-2445.0000
1,16.7402,2.00,-178.5000,409.5000,-2445.0000
1,16.7602,0.00,-172.5000,409.5000,-2445.0000
1,16.7802,-2.00,-174.0000,408.0000,-2443.5000
1,16.8002,0.00,-175.5000,411.0000,-2443.5000
1,16.8202,0.00,-178.5000,405.0000,-2445.0000
1,16.8402,0.00,-177.0000,411.0000,-2445.0000
1,16.8602,0.00,-174.0000,408.0000,-2445.0000
1,16.8802,-3.00,-174.0000,411.0000,-2445.0000
1,16.9002,0.00,-177.0000,409.5000,-2445.0000
1,16.9202,-1.00,-174.0000,405.0000,-2445.0000
1,16.9402,-1.00,-178.5000,408.0000,-2445.0000
1,16.9602,0.00,-174.0000,405.0000,-2445.0000
1,16.9802,3.00,-177.0000,409.5000,-2445.0000
1,17.0002,1.00,-171.0000,411.0000,-2445.0000
1,17.0202,-1.00,-177.0000,414.0000,-2445.0000
1,17.0402,-1.00,-175.5000,406.5000,-2445.0000
1,17.0602,1.00,-178.5000,408.0000,-2445.0000
1,17.0802,1.00,-172.5000,409.5000,-2445.0000
1,17.1002,0.00,-171.0000,403.5000,-2445.0000
1,17.1202,0.00,-177.0000,408.0000,-2442.0000
1,17.1402,-1.00,-177.0000,409.5000,-2445.0000
1,17.1602,0.00,-174.0000,406.5000,-2445.0000
1,17.1802,0.00,-174.0000,408.0000,-2445.0000
1,17.2002,1.00,-172.5000,406.5000,-2446.5000
1,17.2202,0.00,-174.0000,405.0000,-2445.0000
1,17.2402,-1.00,-172.5000,411.0000,-2445.0000
1,17.2602,0.00,-172.5000,406.5000,-2445.0000
1,17.2802,0.00,-181.5000,409.5000,-2445.0000
1,17.3002,0.00,-174.0000,406.5000,-2443.5000
1,17.3202,0.00,-177.0000,405.0000,-2446.5000
1,17.3402,-2.00,-177.0000,408.0000,-2446.5000
1,17.3602,2.00,-172.5000,403.5000,-2445.0000
1,17.3802,-1.00,-174.0000,406.5000,-2445.0000
1,17.4002,0.00,-174.0000,409.5000,-2443.5000
1,17.4202,-1.00,-174.0000,409.5000,-2445.0000
1,17.4402,0.00,-172.5000,405.0000,-2443.5000
1,17.4602,-3.00,-175.5000,408.0000,-2443.5000
1,17.4802,0.00,-171.0000,409.5000,-2443.5000
1,17.5002,2.00,-174.0000,406.5000,-2443.5000
1,17.5202,1.00,-174.0000,411.0000,-2445.0000
1,17.5402,0.00,-174.0000,409.5000,-2445.0000
1,17.5602,-1.00,-171.0000,405.0000,-2445.0000
1,17.5802,0.00,-172.5000,408.0000,-2443.5000
1,17.6002,0.00,-178.5000,408.0000,-2445.0000
1,17.6202,-2.00,-177.0000,405.0000,-2443.5000
1,17.6402,2.00,-175.5000,409.5000,-2445.0000
1,17.6602,-1.00,-177.0000,409.5000,-2446.5000
1,17.6802,0.00,-174.0000,408.0000,-2446.5000
1,17.7002,-3.00,-174.0000,406.5000,-2446.5000
1,17.7202,-1.00,-175.5000,409.5000,-2445.0000
1,17.7402,0.00,-174.0000,408.0000,-2445.0000
1,17.7602,0.00,-175.5000,406.5000,-2445.0000
1,17.7802,1.00,-174.0000,411.0000,-2445.0000
1,17.8002,0.00,-175.5000,406.5000,-2446.5000
1,17.8202,0.00,-177.0000,406.5000,-2445.0000
1,17.8402,0.00,-174.0000,406.5000,-2445.0000
1,17.8602,0.00,-174.0000,411.0000,-2445.0000
1,17.8802,-1.00,-174.0000,411.0000,-2445.0000
1,17.9002,-1.00,-177.0000,403.5000,-2445.0000
1,17.9202,-2.00,-174.0000,406.5000,-2445.0000
1,17.9402,-1.00,-177.0000,405.0000,-2443.5000
1,17.9602,1.00,-172.5000,408.0000,-2445.0000
1,17.9802,-1.00,-172.5000,403.5000,-2445.0000
1,18.0002,0.00,-172.5000,408.0000,-2445.0000
1,18.0202,0.00,-172.5000,405.0000,-2445.0000
1,18.0402,0.00,-175.5000,408.0000,-2445.0000
1,18.0602,2.00,-177.0000,409.5000,-2448.0000
1,18.0802,2.00,-175.5000,402.0000,-2445.0000
1,18.1002,0.00,-174.0000,409.5000,-2445.0000
1,18.1202,0.00,-174.0000,406.5000,-2446.5000
1,18.1402,0.00,-174.0000,405.0000,-2443.5000
1,18.1602,0.00,-177.0000,411.0000,-2445.0000
1,18.1802,0.00,-169.5000,409.5000,-2445.0000
1,18.2002,0.00,-177.0000,405.0000,-2445.0000
1,18.2202,1.00,-178.5000,406.5000,-2445.0000
1,18.2402,0.00,-171.0000,405.0000,-2445.0000
1,18.2602,0.00,-172.5000,408.0000,-2445.0000
1,18.2802,0.00,-172.5000,408.0000,-2445.0000
1,18.3002,1.00,-178.5000,411.0000,-2445.0000
1,18.3202,-1.00,-175.5000,409.5000,-2446.5000
1,18.3402,-1.00,-172.5000,405.0000,-2443.5000
1,18.3602,0.00,-175.5000,409.5000,-2445.0000
1,18.3802,0.00,-177.0000,406.5000,-2445.0000
1,18.4002,0.00,-177.0000,405.0000,-2446.5000
1,18.4202,-1.00,-174.0000,406.5000,-2446.5000
1,18.4402,1.00,-174.0000,408.0000,-2445.0000
1,18.4602,0.00,-174.0000,408.0000,-2446.5000
1,18.4802,0.00,-174.0000,411.0000,-2446.5000
1,18.5002,0.00,-177.0000,409.5000,-2445.0000
1,18.5202,0.00,-177.0000,402.0000,-2443.5000
1,18.5402,0.00,-174.0000,408.0000,-2446.5000
1,18.5602,1.00,-175.5000,405.0000,-2443.5000
1,18.5802,-1.00,-174.0000,411.0000,-2445.0000
1,18.6002,-1.00,-177.0000,408.0000,-2445.0000
1,18.6202,-1.00,-177.0000,408.0000,-2445.0000
1,18.6402,1.00,-174.0000,402.0000,-2446.5000
1,18.6602,0.00,-174.0000,408.0000,-2446.5000
1,18.6802,2.00,-175.5000,409.5000,-2443.5000
1,18.7002,3.00,-172.5000,408.0000,-2443.5000
1,18.7202,-1.00,-174.0000,408.0000,-2443.5000
1,18.7402,1.00,-177.0000,409.5000,-2445.0000
1,18.7602,-2.00,-177.0000,409.5000,-2445.0000
1,18.7802,0.00,-178.5000,406.5000,-2445.0000
1,18.8002,-1.00,-174.0000,405.0000,-2445.0000
1,18.8202,1.00,-175.5000,405.0000,-2446.5000
1,18.8402,1.00,-175.5000,409.5000,-2445.0000
1,18.8602,-2.00,-175.5000,411.0000,-2445.0000
1,18.8802,0.00,-178.5000,405.0000,-2446.5000
1,18.9002,0.00,-178.5000,408.0000,-2445.0000
1,18.9202,0.00,-174.0000,408.0000,-2446.5000
1,18.9402,1.00,-174.0000,408.0000,-2442.0000
1,18.9602,-3.00,-177.0000,406.5000,-2445.0000
1,18.9802,0.00,-174.0000,408.0000,-2445.0000
1,19.0002,-1.00,-175.5000,411.0000,-2445.0000
