<<<<<<< HEAD
Data[0],Time,Force,Mag_ave,Accel_ave,Gyro_ave,Class
1,17.9402,1,-47,0.3878,-4.414866667,4
1,17.9602,2,-45.5,0.392533333,-10.94566667,4
1,17.9802,0,-45.5,0.382033333,-16.58123333,4
1,18.0002,2,-46.5,0.510233333,-6.652833333,4
1,18.0202,6,-121,0.4169,-2.156566667,4
1,18.0402,12,-163,0.4094,5.513533333,4
1,18.0602,24,-192,0.3934,-12.53256667,4
1,18.0802,35,-214,0.4239,-10.03013333,4
1,18.1002,48,-209.5,0.419533333,-3.295866667,4
1,18.1202,57,-208,0.407833333,-0.6714,4
1,18.1402,62,-184.5,0.404466667,-3.804533333,4
1,18.1602,58,-174,0.4019,0.610333333,4
1,18.1802,45,-169,0.403633333,5.900033333,4
1,18.2002,22,-185.5,0.414966667,11.65773333,4
1,18.2202,9,-194,0.420466667,17.9647,4
1,18.2402,1,-179,0.406566667,9.5418,4
1,18.2602,3,-149.5,0.415633333,-1.2207,4
1,18.2802,3,-94.5,0.416233333,-3.133133333,4
1,18.3002,-4,-71.5,0.419,-4.842133333,4
1,18.3202,4,-70,0.421133333,-2.6652,4
1,18.3402,1,-91,0.4054,1.2207,4
1,18.3602,9,-111.5,0.417333333,3.275533333,4
1,18.3802,20,-153.5,0.430066667,-4.272466667,4
1,18.4002,38,-158,0.4335,-9.379066667,4
1,18.4202,47,-141.5,0.4254,-4.9235,4
1,18.4402,62,-84.5,0.407466667,-6.835933333,4
1,18.4602,71,-13.5,0.406133333,-5.452466667,4
1,18.4802,64,1.5,0.402933333,2.156566667,4
1,18.5002,47,-23.5,0.4044,8.158366667,4
1,18.5202,30,-41.5,0.418033333,9.195966667,4
1,18.5402,11,-85,0.417133333,9.3384,4
1,18.5602,3,-108,0.414966667,5.432133333,4
1,18.5802,3,-101.5,0.408333333,-7.425933333,4
1,18.6002,1,-72,0.409966667,-8.992533333,4
1,18.6202,3,-61.5,0.398133333,-7.059733333,4
1,18.6402,6,-49.5,0.408133333,-1.892066667,4
1,18.6602,4,-50,0.3969,2.827966667,4
1,18.6802,10,-52,0.395433333,-0.081366667,4
1,18.7002,18,-43.5,0.387233333,-9.5215,4
1,18.7202,36,-7,0.425466667,-6.2663,4
1,18.7402,58,12.5,0.422066667,1.464833333,4
1,18.7602,78,68,0.394433333,-3.946933333,4
1,18.7802,87,109,0.384633333,-7.832866667,4
1,18.8002,80,171,0.381266667,-2.014133333,4
1,18.8202,58,138.5,0.3853,10.2946,4
1,18.8402,30,88,0.4038,16.8457,4
1,18.8602,8,-22,0.406433333,13.04116667,4
1,18.8802,4,-64.5,0.410466667,5.269366667,4
1,18.9002,3,-91.5,0.412233333,-6.347666667,4
1,18.9202,-3,-73,0.403633333,-13.50913333,4
1,18.9402,5,-64,0.426366667,-11.3322,4
1,18.9602,1,-56,0.423533333,-5.086233333,4
1,18.9802,3,-51,0.410366667,-1.8921,4
1,19.0002,6,-50,0.410033333,-3.0314,4
1,19.0202,8,-40,0.401066667,-2.909333333,4
1,19.0402,16,-30.5,0.3929,2.1159,4
1,19.0602,34,-32.5,0.415766667,1.871733333,4
1,19.0802,52,-13,0.424666667,0.6307,4
1,19.1002,72,1.5,0.402533333,-0.284833333,4
1,19.1202,88,63,0.388166667,-4.9642,4
1,19.1402,81,104,0.387733333,-2.9907,4
1,19.1602,60,99.5,0.3819,3.2145,4
1,19.1802,37,44,0.408033333,11.027,4
1,19.2002,19,0,0.4203,14.91293333,4
1,19.2202,5,-77.5,0.4163,8.829733333,4
1,19.2402,4,-90.5,0.414966667,-4.130033333,4
1,19.2602,7,-83.5,0.4206,-9.704566667,4
1,19.2803,0,-70.5,0.421133333,-8.300766667,4
1,19.3003,1,-64.5,0.419466667,-5.228666667,4
1,19.3203,1,-63.5,0.424233333,-4.8828,4
1,19.3403,1,-67,0.419,-2.8483,4
1,19.3603,5,-70,0.417366667,-0.0407,4
1,19.3803,10,-85.5,0.4159,4.007966667,4
1,19.4003,24,-97,0.434466667,3.417966667,4
1,19.4203,47,-98,0.428566667,0.2848,4
1,19.4403,61,-65.5,0.412833333,-0.752766667,4
1,19.4603,76,-41,0.398366667,-3.397633333,4
1,19.4803,75,10.5,0.3916,-1.505533333,4
1,19.5003,60,17,0.3867,4.292833333,4
1,19.5203,38,-3.5,0.398233333,9.175633333,4
1,19.5403,13,-59,0.417466667,14.09913333,4
1,19.5603,4,-93,0.4242,14.16016667,4
1,19.5803,0,-120.5,0.405066667,1.4445,4
1,19.6003,0,-94,0.419233333,-5.6966,4
1,19.6203,2,-77,0.4411,-6.897,4
1,19.6403,1,-60,0.443133333,-3.7435,4
1,19.6603,0,-68.5,0.425333333,0.610333333,4
1,19.6803,5,-78,0.437066667,3.072133333,4
1,19.7003,5,-106.5,0.4399,5.859333333,4
1,19.7203,13,-122.5,0.442033333,5.310033333,4
1,19.7403,18,-158,0.444633333,1.566566667,4
1,19.7603,30,-177,0.421566667,1.3224,4
1,19.7803,50,-182,0.430133333,-1.159666667,4
1,19.8003,71,-168,0.410333333,-6.205233333,4
1,19.8203,86,-143,0.400466667,-6.8156,4
1,19.8403,88,-73,0.401066667,1.9938,4
1,19.8603,65,-64,0.388433333,9.480766667,4
1,19.8803,39,-81,0.3929,10.53873333,4
1,19.9003,6,-117.5,0.418466667,17.0288,4
1,19.9203,1,-154,0.439133333,14.30256667,4
1,19.9403,2,-131,0.406666667,3.2552,4
1,19.9603,-2,-30.5,0.4185,7.7515,4
1,19.9803,1,-44,0.412233333,4.191066667,4
1,20.0003,0,-45,0.4053,-1.6276,4
1,20.0203,2,-42.5,0.401833333,-6.4087,4
1,20.0403,0,-42.5,0.363,-15.15706667,4
1,20.0603,-1,-50,0.411433333,-17.5578,4
1,20.0803,4,-105.5,0.396,-13.9567,4
1,20.1003,10,-144.5,0.4015,-7.4056,4
1,20.1203,15,-162,0.3766,-3.173833333,4
1,20.1403,29,-176,0.378733333,-6.0425,4
1,20.1603,41,-171.5,0.3873,-15.1774,4
1,20.1803,58,-122.5,0.391466667,-9.094266667,4
1,20.2003,67,-91.5,0.376366667,-2.827966667,4
1,20.2203,72,-50.5,0.3689,-2.7873,4
1,20.2403,71,-26.5,0.365566667,-1.627566667,4
1,20.2603,49,-18,0.3678,7.120766667,4
1,20.2803,31,-71,0.3786,15.4826,4
1,20.3003,17,-107,0.386866667,23.01026667,4
1,20.3203,6,-150,0.380766667,15.27913333,4
1,20.3403,4,-136,0.379133333,-6.937666667,4
1,20.3603,7,-125.5,0.3822,-7.0801,4
1,20.3803,5,-110,0.3781,-2.1769,4
1,20.4003,6,-111,0.376966667,-1.586933333,4
1,20.4203,13,-115.5,0.380166667,-4.4149,4
1,20.4403,18,-112,0.381933333,-4.435233333,4
1,20.4603,20,-114.5,0.3854,2.6652,4
1,20.4803,27,-129.5,0.380633333,0.8138,4
1,20.5003,43,-125.5,0.3783,-9.012866667,4
1,20.5203,65,-94.5,0.401533333,-7.283533333,4
1,20.5403,77,-45.5,0.3942,-2.441433333,4
1,20.5603,96,-1,0.3591,-4.679366667,4
1,20.5803,94,91.5,0.352733333,-4.028333333,4
1,20.6003,81,111.5,0.3464,5.615233333,4
1,20.6203,54,76.5,0.353133333,11.5967,4
1,20.6403,26,-30.5,0.380533333,18.67673333,4
1,20.6603,12,-89.5,0.391066667,13.3667,4
1,20.6803,3,-130.5,0.3723,-4.8828,4
1,20.7003,4,-96.5,0.370233333,-11.98323333,4
1,20.7203,6,-87.5,0.380633333,-7.5073,4
1,20.7403,8,-79.5,0.386333333,-0.976533333,4
1,20.7603,7,-80.5,0.372833333,-0.671366667,4
1,20.7803,11,-81,0.3735,-5.086233333,4
1,20.8003,16,-73.5,0.3791,-6.571433333,4
1,20.8203,32,-66.5,0.388966667,-1.424133333,4
1,20.8403,51,-64.5,0.3873,-1.464833333,4
1,20.8603,75,-20.5,0.383433333,-7.548033333,4
1,20.8803,100,23,0.361633333,-11.02703333,4
1,20.9003,107,89,0.365133333,-6.3273,4
1,20.9203,102,99.5,0.359966667,5.045566667,4
1,20.9403,77,72.5,0.355,8.687333333,4
1,20.9603,46,-9.5,0.3636,8.015966667,4
1,20.9803,24,-55.5,0.3889,10.78286667,4
1,21.0003,7,-113.5,0.397566667,13.2243,4
1,21.0203,2,-117,0.378866667,7.7718,4
1,21.0403,1,-108,0.369266667,0.447566667,4
1,21.0603,3,-87,0.378866667,-7.873533333,4
1,21.0803,5,-79.5,0.387,-6.5308,4
1,21.1003,8,-68.5,0.378866667,-2.5838,4
1,21.1203,8,-61.5,0.370966667,-1.281733333,4
1,21.1403,18,-57,0.369133333,-4.7404,4
1,21.1603,26,-19,0.3736,-9.257033333,4
1,21.1803,46,16,0.3847,-7.1818,4
1,21.2003,69,85.5,0.3847,-5.4525,4
1,21.2203,91,163.5,0.3594,-8.687333333,4
1,21.2403,104,199.5,0.367333333,-5.310066667,4
1,21.2603,101,240,0.370133333,2.644866667,4
1,21.2803,81,213,0.368266667,8.3618,4
1,21.3003,48,177.5,0.367766667,9.948733333,4
1,21.3203,28,65.5,0.3788,13.63116667,4
1,21.3403,9,-5,0.396566667,14.56706667,4
1,21.3603,4,-93.5,0.387966667,9.277333333,4
1,21.3803,3,-102.5,0.388166667,-0.508633333,4
1,21.4003,0,-94.5,0.388533333,-7.832833333,4
1,21.4203,3,-82.5,0.3981,-6.917333333,4
1,21.4403,4,-82,0.3916,-2.014166667,4
1,21.4603,7,-80.5,0.384633333,0.549333333,4
1,21.4803,11,-89.5,0.3863,0.0814,4
1,21.5003,15,-92.5,0.367533333,-4.923533333,4
1,21.5203,29,-75.5,0.370233333,-7.8532,4
1,21.5403,48,-53,0.388266667,-0.752766667,4
1,21.5603,79,-49,0.389866667,1.790333333,4
1,21.5803,94,-11.5,0.367633333,-6.754566667,4
1,21.6003,104,17,0.374566667,-6.490066667,4
1,21.6203,91,40.5,0.365666667,1.6886,4
1,21.6403,62,-8.5,0.3692,10.13183333,4
1,21.6603,34,-51,0.376866667,17.33396667,4
1,21.6803,12,-145,0.401433333,12.9598,4
1,21.7003,6,-163,0.404366667,1.851433333,4
1,21.7203,4,-152,0.400666667,-8.199033333,4
1,21.7403,5,-115.5,0.391366667,-9.704566667,4
1,21.7603,5,-100,0.397666667,-5.940733333,4
1,21.7803,4,-91,0.393466667,-2.1362,4
1,21.8003,7,-83.5,0.384066667,-0.020366667,4
1,21.8203,10,-82,0.388266667,1.9735,4
1,21.8403,14,-70.5,0.374733333,1.098633333,4
1,21.8603,28,-38,0.3694,0.549333333,4
1,21.8803,39,-17,0.368233333,3.906233333,4
1,21.9003,69,8.5,0.373366667,4.089366667,4
1,21.9203,89,28,0.373566667,-8.117666667,4
1,21.9403,104,92,0.3754,-8.728033333,4
1,21.9603,104,117,0.371366667,-3.397633333,4
1,21.9803,91,113.5,0.366133333,1.647966667,4
1,22.0003,54,57,0.379733333,7.6294,4
1,22.0203,29,12,0.387966667,11.2508,4
1,22.0403,13,-80.5,0.392933333,5.7373,4
1,22.0603,5,-112,0.396966667,-2.1769,4
1,22.0803,5,-111.5,0.407066667,-7.1818,4
1,22.1003,-3,-103,0.397,-7.710766667,4
1,22.1203,2,-90.5,0.409,-7.0394,4
1,22.1403,4,-88,0.4079,-5.2897,4
1,22.1603,8,-85,0.403333333,-3.580733333,4
1,22.1803,14,-80,0.403733333,-3.072133333,4
1,22.2003,24,-69.5,0.390633333,-3.0721,4
1,22.2203,45,-47.5,0.3945,-6.083166667,4
1,22.2403,74,-22.5,0.405933333,-0.752733333,4
1,22.2603,93,39,0.383866667,-0.203466667,4
1,22.2803,101,72,0.374633333,-3.519666667,4
1,22.3003,99,118.5,0.3751,-2.543166667,4
1,22.3203,72,107,0.3786,6.4697,4
1,22.3403,42,71,0.394333333,14.0991,4
1,22.3603,16,-28,0.397966667,20.34503333,4
1,22.3803,7,-103,0.3984,12.87843333,4
1,22.4003,3,-110.5,0.3973,-4.9642,4
1,22.4203,2,-93.5,0.399666667,-11.63736667,4
1,22.4403,4,-79.5,0.4002,-8.890766667,4
1,22.4603,5,-69.5,0.3973,-2.237966667,4
1,22.4803,8,-71.5,0.393533333,2.889,4
1,22.5003,9,-70.5,0.381433333,3.601066667,4
1,22.5203,14,-65,0.3775,4.638666667,4
1,22.5403,22,-59,0.370866667,7.100433333,4
1,22.5603,41,-50.5,0.376466667,-0.5086,4
1,22.5803,60,-13,0.369066667,-1.8107,4
1,22.6003,79,7,0.3649,-2.990733333,4
1,22.6203,89,53,0.354,-3.601033333,4
1,22.6403,87,83,0.351833333,-1.647933333,4
1,22.6603,62,70,0.3587,7.751466667,4
1,22.6803,36,2,0.3689,13.5905,4
1,22.7003,15,-38,0.384233333,11.31183333,4
1,22.7203,7,-93,0.3796,2.441433333,4
1,22.7403,6,-85.5,0.385666667,-5.900066667,4
1,22.7603,5,-83,0.3864,-6.673166667,4
1,22.7803,4,-77,0.383933333,-3.540033333,4
1,22.8003,7,-75.5,0.3909,-0.874833333,4
1,22.8203,10,-74.5,0.375566667,3.865566667,4
1,22.8403,14,-86.5,0.3737,5.8797,4
1,22.8603,26,-96.5,0.3879,1.709,4
1,22.8803,39,-97.5,0.388533333,-4.2725,4
1,22.9003,65,-46.5,0.373766667,-2.319366667,4
1,22.9203,88,-17.5,0.370333333,-6.449366667,4
1,22.9403,98,39,0.368866667,-9.582533333,4
1,22.9603,95,75,0.378066667,-5.3304,4
1,22.9803,76,65,0.3826,7.385266667,4
1,23.0003,44,4,0.385033333,12.83773333,4
1,23.0203,24,-39,0.4015,14.9536,4
1,23.0403,10,-112.5,0.403833333,8.4839,4
1,23.0603,4,-117.5,0.398166667,-3.214533333,4
1,23.0803,3,-105,0.3998,-8.8501,4
1,23.1003,0,-87.5,0.388633333,-7.283533333,4
1,23.1203,5,-84,0.395266667,-5.1066,4
1,23.1403,4,-83.5,0.391266667,-3.417966667,4
1,23.1603,6,-76,0.3863,0.610366667,4
1,23.1803,13,-80,0.378766667,4.679366667,4
1,23.2003,13,-91.5,0.3594,7.9956,4
1,23.2203,31,-115.5,0.3917,1.709,4
1,23.2403,45,-117,0.392033333,-4.638666667,4
1,23.2603,64,-100,0.384366667,-0.1831,4
1,23.2803,80,-89,0.377166667,-1.831066667,4
1,23.3003,73,-69.5,0.3708,-1.241033333,4
1,23.3203,53,-74,0.3663,0.4476,4
1,23.3403,31,-90,0.396366667,5.3101,4
1,23.3603,9,-125,0.4114,10.51836667,4
1,23.3803,-1,-128,0.400733333,5.6966,4
1,23.4003,-1,-95,0.3933,-0.895166667,4
1,23.4203,0,-69,0.431866667,26.2044,4
1,23.4403,3,-64,0.4046,2.3397,4
1,23.4603,-1,-60.5,0.384433333,0.874833333,4
1,23.4803,0,-59.5,0.3884,-2.990733333,4
1,23.5003,2,-60.5,0.3646,-7.527666667,4
1,23.5203,1,-57,0.3949,-14.07876667,4
1,23.5403,1,-57.5,0.414533333,-18.6157,4
1,23.5603,6,-105.5,0.437766667,-7.5887,4
1,23.5803,9,-123,0.382,4.1911,4
1,23.6003,18,-134.5,0.3877,0.284833333,4
1,23.6203,33,-143,0.3836,-6.897,4
1,23.6403,48,-154,0.415766667,2.950033333,4
1,23.6604,61,-182.5,0.390066667,5.249033333,4
1,23.6804,74,-184.5,0.383833333,0.895166667,4
1,23.7004,67,-177.5,0.3809,1.281733333,4
1,23.7204,51,-180,0.3814,1.2614,4
1,23.7404,31,-204,0.3918,5.798333333,4
1,23.7604,17,-218.5,0.406533333,10.86423333,4
1,23.7804,5,-220,0.4051,12.18666667,4
1,23.8004,6,-203.5,0.383366667,4.089333333,4
1,23.8204,2,-167,0.3825,-7.324233333,4
1,23.8404,2,-145,0.394566667,-7.019033333,4
1,23.8604,3,-141.5,0.392866667,-0.7731,4
1,23.8804,5,-145,0.384733333,-0.3255,4
1,23.9004,10,-149.5,0.383166667,-1.8107,4
1,23.9204,26,-173,0.3802,-2.095533333,4
1,23.9404,47,-203,0.412433333,-2.7466,4
1,23.9604,64,-215,0.4028,0.773133333,4
1,23.9804,84,-207.5,0.393766667,-2.461766667,4
1,24.0004,87,-173,0.3789,-5.004866667,4
1,24.0204,73,-163.5,0.375,1.119,4
1,24.0404,45,-185,0.383733333,6.9987,4
1,24.0604,22,-209.5,0.4031,12.6343,4
1,24.0804,7,-241,0.396966667,11.67806667,4
1,24.1004,1,-214,0.389266667,0.244166667,4
1,24.1204,8,-192.5,0.3849,-4.597966667,4
1,24.1404,7,-161,0.389366667,-6.896966667,4
1,24.1604,5,-150.5,0.386733333,-4.130033333,4
1,24.1804,9,-148,0.3832,-0.956233333,4
1,24.2004,14,-160.5,0.369533333,-0.956233333,4
1,24.2204,29,-172,0.363133333,2.360033333,4
1,24.2404,44,-204.5,0.411533333,-4.536933333,4
1,24.2604,61,-188,0.389233333,-2.807633333,4
1,24.2804,77,-156,0.3676,-10.2132,4
1,24.3004,77,-56,0.356,-7.059733333,4
1,24.3204,60,-27.5,0.348033333,1.078266667,4
1,24.3404,34,-47.5,0.3668,12.24773333,4
1,24.3604,16,-132,0.383233333,20.18233333,4
1,24.3804,9,-165.5,0.390066667,19.5109,4
1,24.4004,5,-179,0.377466667,6.612133333,4
1,24.4204,3,-165.5,0.375366667,-4.2114,4
1,24.4404,4,-162.5,0.3841,-4.231766667,4
1,24.4604,7,-173.5,0.3864,-0.4476,4
1,24.4804,17,-190.5,0.3557,4.6387,4
1,24.5004,24,-265,0.387266667,-1.6683,4
1,24.5204,54,-330,0.406,-9.033233333,4
1,24.5404,68,-337.5,0.395533333,-6.245933333,4
1,24.5604,70,-331.5,0.373666667,-4.170766667,4
1,24.5804,56,-325.5,0.3733,0.569666667,4
1,24.6004,40,-314.5,0.3829,4.5166,4
1,24.6204,12,-294.5,0.419033333,8.300766667,4
1,24.6404,3,-272,0.417833333,10.49806667,4
1,24.6604,-1,-179.5,0.396833333,8.483866667,4
1,24.6804,-1,-47.5,0.4073,-0.142433333,4
1,24.7004,0,-39.5,0.391566667,-3.804533333,4
1,24.7204,1,-33,0.356166667,0.9155,4
1,24.7404,2,-36,0.363866667,-5.513533333,4
1,24.7604,2,-35,0.361366667,-14.95363333,4
1,24.7804,0,-33,0.3499,-23.72233333,4
1,24.8004,3,-67.5,0.4717,-12.61393333,4
1,24.8204,7,-163,0.392033333,-6.5918,4
1,24.8404,18,-201,0.398066667,-2.543133333,4
1,24.8604,31,-267.5,0.395633333,-9.7656,4
1,24.8804,52,-291,0.3911,-10.6608,4
1,24.9004,63,-290,0.388266667,-7.649733333,4
1,24.9204,65,-257,0.391966667,0.1221,4
1,24.9404,56,-249.5,0.3844,4.231766667,4
1,24.9604,34,-247.5,0.387466667,6.062833333,4
1,24.9804,19,-233,0.400933333,11.23046667,4
1,25.0004,7,-223,0.398966667,15.88946667,4
1,25.0204,4,-205.5,0.3927,4.9235,4
1,25.0404,3,-179.5,0.3884,-1.953133333,4
1,25.0604,3,-175.5,0.3814,-1.3021,4
1,25.0804,8,-188.5,0.359033333,5.045566667,4
1,25.1004,21,-211.5,0.370766667,4.170766667,4
1,25.1204,38,-265,0.3609,-6.327333333,4
1,25.1404,57,-294,0.376833333,-7.242866667,4
1,25.1604,66,-295.5,0.371166667,1.18,4
1,25.1804,64,-310.5,0.363633333,3.8452,4
1,25.2004,56,-292.5,0.342933333,-0.447566667,4
1,25.2204,43,-276.5,0.3438,-2.848333333,4
1,25.2404,30,-241.5,0.3642,-1.647933333,4
1,25.2604,18,-217,0.364933333,-2.705866667,4
1,25.2804,12,-171,0.354366667,4.048666667,4
1,25.3004,7,-146.5,0.363933333,6.1035,4
1,25.3204,5,-136.5,0.347366667,0.590033333,4
1,25.3404,7,-123.5,0.360966667,-4.6997,4
1,25.3604,13,-124.5,0.355633333,-2.339666667,4
1,25.3804,27,-136.5,0.361566667,-3.3366,4
1,25.4004,52,-126.5,0.370633333,-9.216333333,4
1,25.4204,74,-110,0.3793,-5.4525,4
1,25.4404,85,-75.5,0.356266667,-0.406866667,4
1,25.4604,86,-28.5,0.336466667,-0.8138,4
1,25.4804,72,-27,0.338533333,1.749666667,4
1,25.5004,50,-54.5,0.350866667,5.086266667,4
1,25.5204,29,-82,0.364466667,10.57943333,4
1,25.5404,12,-130,0.365066667,13.65153333,4
1,25.5604,9,-152.5,0.359366667,10.39633333,4
1,25.5804,11,-149,0.3527,2.4821,4
1,25.6004,4,-138,0.3587,-4.211433333,4
1,25.6204,7,-136.5,0.371433333,-3.6214,4
1,25.6404,9,-144,0.360533333,0.834133333,4
1,25.6604,17,-178,0.347233333,3.723166667,4
1,25.6804,35,-206,0.3551,-9.663933333,4
1,25.7004,54,-251.5,0.38,-10.4777,4
1,25.7204,77,-277.5,0.3743,-4.475933333,4
1,25.7404,88,-279,0.369833333,-1.6683,4
1,25.7604,84,-263.5,0.352233333,0.8545,4
1,25.7804,65,-249.5,0.343266667,1.566533333,4
1,25.8004,41,-239,0.356766667,2.136233333,4
1,25.8204,18,-234,0.381966667,9.053533333,4
1,25.8404,6,-226,0.381966667,11.35253333,4
1,25.8604,5,-193.5,0.3682,-1.424166667,4
1,25.8804,3,-154.5,0.363166667,-8.199066667,4
1,25.9004,0,-139.5,0.3735,-10.376,4
1,25.9204,4,-124,0.3784,-8.015933333,4
1,25.9404,6,-129.5,0.379966667,-0.427233333,4
1,25.9604,8,-160.5,0.350266667,4.191066667,4
1,25.9804,30,-217.5,0.391766667,-8.850133333,4
1,26.0004,55,-227.5,0.403266667,-7.2225,4
1,26.0204,70,-231.5,0.3862,2.2583,4
1,26.0404,75,-223,0.374066667,1.0783,4
1,26.0604,74,-192,0.3603,0.020333333,4
1,26.0804,56,-175.5,0.351866667,2.4821,4
1,26.1004,35,-177,0.358633333,7.751466667,4
1,26.1204,19,-200.5,0.383333333,14.7705,4
1,26.1404,5,-201.5,0.384533333,12.2477,4
1,26.1604,1,-184.5,0.372133333,3.906233333,4
1,26.1804,0,-147.5,0.360433333,-5.4321,4
1,26.2004,0,-132.5,0.377966667,-8.9925,4
1,26.2204,4,-121,0.388833333,-7.507333333,4
1,26.2404,6,-128.5,0.388633333,-3.865566667,4
1,26.2604,9,-141.5,0.3793,-2.0345,4
1,26.2804,18,-173,0.375266667,-9.134933333,4
1,26.3004,29,-176.5,0.3837,-9.3384,4
1,26.3204,42,-196.5,0.3716,-5.065933333,4
1,26.3404,62,-220,0.3713,-8.951833333,4
1,26.3604,83,-229,0.3846,-4.252133333,4
1,26.3804,101,-226,0.3649,-1.8921,4
1,26.4004,94,-202.5,0.355433333,2.8076,4
1,26.4204,70,-201.5,0.347333333,9.012833333,4
1,26.4404,44,-221.5,0.354933333,13.73293333,4
1,26.4604,22,-231,0.383066667,19.42953333,4
1,26.4804,8,-242,0.3911,13.916,4
1,26.5004,6,-209.5,0.374933333,-0.529,4
1,26.5204,7,-186,0.372566667,-8.2194,4
1,26.5404,5,-162,0.3904,-7.832833333,4
1,26.5604,4,-155,0.386333333,-7.812466667,4
1,26.5804,9,-160.5,0.386866667,-4.7404,4
1,26.6004,19,-179,0.3807,-0.549333333,4
1,26.6204,30,-190,0.3855,2.807633333,4
1,26.6404,48,-205.5,0.3781,-2.766933333,4
1,26.6604,72,-188,0.367866667,-11.61703333,4
1,26.6804,95,-172,0.365933333,-10.05046667,4
1,26.7004,103,-164,0.367066667,-1.464833333,4
1,26.7204,107,-168,0.361733333,0.2645,4
1,26.7404,90,-174,0.3583,2.644866667,4
1,26.7604,64,-192,0.362833333,5.6763,4
1,26.7804,37,-204.5,0.383866667,14.42463333,4
1,26.8004,15,-231,0.397166667,19.91783333,4
1,26.8204,6,-225.5,0.399733333,12.0646,4
1,26.8404,4,-210.5,0.390566667,-3.946933333,4
1,26.8604,2,-173,0.4004,-14.75016667,4
1,26.8804,3,-156,0.405666667,-14.89256667,4
1,26.9004,-2,-138.5,0.417433333,-10.80323333,4
1,26.9204,5,-142,0.397633333,-0.244133333,4
1,26.9404,12,-164,0.368666667,11.23046667,4
1,26.9604,28,-204.5,0.409166667,-0.752766667,4
1,26.9804,46,-208.5,0.396033333,-2.5838,4
1,27.0004,64,-220.5,0.380733333,-4.150366667,4
1,27.0204,88,-216,0.3777,-6.2459,4
1,27.0404,91,-205,0.365066667,-3.1128,4
1,27.0604,82,-196,0.362766667,2.36,4
1,27.0804,65,-200,0.3602,8.138033333,4
1,27.1004,35,-207.5,0.379333333,13.42773333,4
1,27.1204,17,-226.5,0.385066667,10.80323333,4
1,27.1404,8,-223.5,0.392633333,4.048666667,4
1,27.1604,5,-207,0.383966667,-1.302066667,4
1,27.1804,4,-191,0.399266667,-5.025233333,4
1,27.2004,5,-181.5,0.401766667,-2.095566667,4
1,27.2204,8,-171.5,0.3958,-2.746566667,4
1,27.2404,6,-171,0.3943,-3.255233333,4
1,27.2604,15,-183,0.387066667,-2.8483,4
1,27.2804,23,-209,0.385866667,-0.976566667,4
1,27.3004,41,-217,0.4074,0.651066667,4
1,27.3204,60,-242.5,0.3988,-1.668266667,4
1,27.3404,80,-227.5,0.387733333,-4.048666667,4
1,27.3604,83,-211.5,0.370333333,-1.200366667,4
1,27.3804,69,-201,0.368666667,4.435233333,4
1,27.4004,51,-203.5,0.371933333,7.303866667,4
1,27.4204,28,-215,0.385566667,10.29463333,4
1,27.4404,8,-223,0.4014,13.67186667,4
1,27.4604,3,-217.5,0.3929,4.231766667,4
1,27.4804,0,-194.5,0.388133333,-5.8187,4
1,27.5004,1,-178,0.394033333,-12.20703333,4
1,27.5204,2,-151.5,0.400033333,-11.5153,4
1,27.5404,2,-146,0.399233333,-6.571433333,4
1,27.5604,4,-147,0.4007,-1.200333333,4
1,27.5804,8,-153,0.394466667,1.18,4
1,27.6004,16,-180,0.373933333,6.0018,4
1,27.6204,23,-208,0.3885,2.827966667,4
1,27.6404,38,-255.5,0.3978,0.203433333,4
1,27.6604,57,-265,0.392833333,2.237933333,4
1,27.6804,64,-266.5,0.384533333,1.77,4
1,27.7004,70,-242.5,0.3702,-2.848333333,4
1,27.7204,61,-227,0.3687,0.386533333,4
1,27.7404,45,-212,0.369066667,5.8187,4
1,27.7604,27,-211.5,0.3724,10.2946,4
1,27.7804,10,-214.5,0.384666667,12.24773333,4
1,27.8004,6,-215.5,0.368233333,6.022166667,4
1,27.8204,4,-205,0.379266667,-6.5511,4
1,27.8404,0,-175,0.3992,-10.5184,4
1,27.8604,2,-161.5,0.3973,-7.954933333,4
1,27.8804,-3,-152.5,0.3987,-4.2928,4
1,27.9004,4,-153,0.3961,-2.5838,4
1,27.9204,9,-158.5,0.381966667,0.2645,4
1,27.9404,14,-196.5,0.361766667,4.679366667,4
1,27.9604,25,-260,0.404133333,-0.244133333,4
1,27.9804,40,-284.5,0.399733333,-7.731133333,4
1,28.0004,61,-292,0.385766667,-6.652833333,4
1,28.0205,74,-283,0.3753,-5.533866667,4
1,28.0405,82,-251.5,0.3648,-1.444533333,4
1,28.0605,66,-235.5,0.366266667,4.496266667,4
1,28.0805,41,-236.5,0.369366667,8.402533333,4
1,28.1005,15,-240.5,0.3885,12.55293333,4
1,28.1205,6,-235.5,0.404333333,11.49496667,4
1,28.1405,0,-219,0.385066667,-0.305166667,4
1,28.1605,-2,-149.5,0.400333333,-6.896966667,4
1,28.1805,1,-86.5,0.2868,12.59356667,4
1,28.2005,-4,-85.5,0.416833333,13.28533333,4
1,28.2205,-1,-76.5,0.4261,5.655933333,4
1,28.2405,-3,-77.5,0.372066667,2.441366667,4
1,28.2605,0,-74.5,0.391666667,-0.854466667,4
1,28.2805,1,-72,0.378966667,-8.219366667,4
1,28.3005,3,-84.5,0.4787,-13.61083333,4
1,28.3205,6,-158.5,0.391266667,-9.3587,4
1,28.3405,25,-182.5,0.404466667,-1.159666667,4
