Data[0],Time,Force,Mag,Accel,Gyro
1,51.6410,6.00,22.5000,0.8103,-0.1831
1,51.6610,7.00,21.0000,0.8107,-0.1831
1,51.6810,7.00,19.5000,0.8104,-0.1831
1,51.7010,8.00,21.0000,0.8098,-0.1831
1,51.7210,7.00,19.5000,0.8099,-0.1831
1,51.7410,4.00,19.5000,0.8102,-0.1831
1,51.7610,6.00,21.0000,0.8113,-0.1831
1,51.7810,6.00,24.0000,0.8107,-0.1831
1,51.8010,5.00,22.5000,0.8096,-0.1831
1,51.8210,9.00,22.5000,0.8101,-0.1831
1,51.8410,5.00,22.5000,0.8104,-0.1831
1,51.8610,7.00,24.0000,0.8098,-0.1831
1,51.8810,7.00,21.0000,0.8105,-0.1831
1,51.9010,5.00,22.5000,0.8107,-0.1831
1,51.9210,7.00,21.0000,0.8098,-0.1831
1,51.9410,6.00,24.0000,0.8102,-0.1831
1,51.9610,7.00,18.0000,0.8103,-0.1831
1,51.9810,3.00,22.5000,0.8094,-0.1831
1,52.0010,9.00,21.0000,0.8096,-0.1831
1,52.0210,5.00,16.5000,0.8109,-0.1831
1,52.0410,7.00,19.5000,0.8098,-0.1831
1,52.0610,6.00,19.5000,0.8096,-0.1831
1,52.0810,8.00,19.5000,0.8096,-0.1831
1,52.1010,7.00,22.5000,0.8097,-0.1831
1,52.1210,5.00,22.5000,0.8098,-0.1831
1,52.1410,9.00,22.5000,0.8102,-0.1831
1,52.1610,7.00,19.5000,0.8102,-0.1831
1,52.1810,6.00,21.0000,0.8098,-0.1831
1,52.2010,8.00,19.5000,0.8103,-0.1831
1,52.2210,6.00,22.5000,0.8102,-0.1831
1,52.2410,5.00,18.0000,0.8103,-0.1831
1,52.2610,6.00,15.0000,0.8103,-0.1831
1,52.2810,5.00,19.5000,0.8107,-0.1831
1,52.3010,6.00,19.5000,0.8099,-0.1831
1,52.3210,6.00,22.5000,0.8096,-0.1831
1,52.3410,5.00,28.5000,0.8098,-0.1831
1,52.3610,6.00,21.0000,0.8098,-0.1831
1,52.3810,11.00,21.0000,0.8103,-0.1831
1,52.4010,6.00,24.0000,0.8099,-0.1831
1,52.4210,5.00,21.0000,0.8102,-0.2441
1,52.4410,7.00,19.5000,0.8104,-0.1831
1,52.4610,6.00,19.5000,0.8114,-0.1831
1,52.4810,5.00,22.5000,0.8097,-0.1221
1,52.5010,6.00,19.5000,0.8093,-0.1831
1,52.5210,3.00,19.5000,0.8096,-0.1831
1,52.5410,8.00,19.5000,0.8101,-0.1831
1,52.5610,5.00,21.0000,0.8097,-0.1831
1,52.5810,7.00,19.5000,0.8102,-0.1831
1,52.6010,6.00,19.5000,0.8101,-0.1831
1,52.6210,5.00,16.5000,0.8108,-0.1831
1,52.6410,7.00,25.5000,0.8099,-0.1831
1,52.6610,6.00,19.5000,0.8097,-0.1831
1,52.6810,5.00,25.5000,0.8107,-0.1221
1,52.7010,8.00,28.5000,0.8103,-0.1831
1,52.7210,5.00,25.5000,0.8102,-0.1831
1,52.7410,7.00,22.5000,0.8107,-0.1831
1,52.7610,7.00,15.0000,0.8099,-0.1831
1,52.7810,7.00,24.0000,0.8097,-0.1831
1,52.8010,5.00,18.0000,0.8101,-0.1831
1,52.8210,5.00,16.5000,0.8107,-0.1831
1,52.8410,6.00,19.5000,0.8102,-0.1831
1,52.8610,7.00,25.5000,0.8098,-0.1831
1,52.8810,6.00,18.0000,0.8097,-0.1831
1,52.9010,6.00,18.0000,0.8090,-0.1831
1,52.9210,7.00,21.0000,0.8108,-0.1831
1,52.9410,6.00,19.5000,0.8104,-0.1831
1,52.9610,7.00,19.5000,0.8104,-0.1831
1,52.9810,7.00,22.5000,0.8101,-0.1831
1,53.0010,5.00,24.0000,0.8101,-0.2441
1,53.0210,6.00,22.5000,0.8103,-0.1831
1,53.0410,7.00,24.0000,0.8099,-0.1831
1,53.0610,6.00,22.5000,0.8108,-0.1831
1,53.0810,7.00,24.0000,0.8099,-0.1831
1,53.1010,8.00,22.5000,0.8098,-0.1831
1,53.1210,6.00,19.5000,0.8096,-0.1831
1,53.1410,7.00,22.5000,0.8099,-0.1831
1,53.1610,6.00,21.0000,0.8101,-0.1831
1,53.1810,5.00,19.5000,0.8102,-0.1831
1,53.2010,6.00,24.0000,0.8097,-0.1831
1,53.2210,8.00,21.0000,0.8092,-0.1831
1,53.2410,7.00,25.5000,0.8109,-0.1831
1,53.2610,8.00,19.5000,0.8097,-0.1831
1,53.2810,7.00,22.5000,0.8093,-0.1831
1,53.3010,5.00,21.0000,0.8104,-0.1831
1,53.3210,5.00,24.0000,0.8103,-0.1831
1,53.3410,6.00,18.0000,0.8103,-0.1831
1,53.3610,6.00,19.5000,0.8101,-0.1831
1,53.3810,7.00,16.5000,0.8104,-0.1831
1,53.4010,8.00,22.5000,0.8097,-0.1831
1,53.4210,7.00,24.0000,0.8104,-0.1831
1,53.4410,5.00,22.5000,0.8101,-0.1831
1,53.4610,8.00,21.0000,0.8104,-0.1831
1,53.4810,5.00,22.5000,0.8107,-0.1831
1,53.5010,10.00,21.0000,0.8101,-0.1831
1,53.5210,7.00,16.5000,0.8098,-0.1221
1,53.5410,5.00,22.5000,0.8104,-0.1831
1,53.5610,6.00,16.5000,0.8102,-0.1831
1,53.5810,6.00,21.0000,0.8110,-0.1831
1,53.6010,6.00,24.0000,0.8099,-0.1831
1,53.6210,7.00,22.5000,0.8102,-0.1831
1,53.6410,7.00,22.5000,0.8097,-0.1831
1,53.6610,5.00,19.5000,0.8107,-0.1831
1,53.6810,8.00,22.5000,0.8091,-0.1831
1,53.7010,4.00,22.5000,0.8102,-0.1831
1,53.7210,6.00,18.0000,0.8113,-0.1831
1,53.7410,6.00,22.5000,0.8110,-0.1831
1,53.7610,6.00,22.5000,0.8107,-0.1831
1,53.7810,4.00,22.5000,0.8108,-0.1831
1,53.8010,8.00,24.0000,0.8093,-0.1831
1,53.8210,7.00,19.5000,0.8097,-0.1831
1,53.8410,7.00,18.0000,0.8105,-0.1831
1,53.8610,6.00,21.0000,0.8102,-0.1831
1,53.8810,4.00,21.0000,0.8104,-0.1221
1,53.9010,7.00,22.5000,0.8091,-0.1831
1,53.9210,6.00,25.5000,0.8102,-0.1831
1,53.9410,6.00,19.5000,0.8103,-0.1831
1,53.9610,7.00,22.5000,0.8103,-0.1831
1,53.9810,10.00,24.0000,0.8099,-0.1831
1,54.0010,7.00,19.5000,0.8110,-0.1221
1,54.0210,5.00,19.5000,0.8097,-0.1831
1,54.0410,5.00,24.0000,0.8105,-0.1831
1,54.0610,6.00,19.5000,0.8096,-0.1831
1,54.0810,8.00,24.0000,0.8090,-0.1831
1,54.1010,7.00,22.5000,0.8094,-0.1831
1,54.1210,8.00,22.5000,0.8099,-0.1831
1,54.1410,6.00,22.5000,0.8091,-0.1831
1,54.1610,6.00,18.0000,0.8101,-0.1831
1,54.1810,7.00,19.5000,0.8108,-0.1831
1,54.2010,8.00,25.5000,0.8099,-0.1831
1,54.2210,6.00,22.5000,0.8093,-0.1831
1,54.2411,9.00,22.5000,0.8104,-0.1831
1,54.2611,7.00,22.5000,0.8101,-0.1831
1,54.2811,6.00,19.5000,0.8091,-0.1831
1,54.3011,6.00,22.5000,0.8103,-0.1831
1,54.3211,5.00,21.0000,0.8101,-0.1831
1,54.3411,6.00,22.5000,0.8101,-0.1831
1,54.3611,7.00,22.5000,0.8107,-0.1221
1,54.3811,5.00,22.5000,0.8103,-0.1831
1,54.4011,7.00,19.5000,0.8098,-0.1831
1,54.4211,9.00,18.0000,0.8092,-0.1831
1,54.4411,6.00,24.0000,0.8103,-0.1221
1,54.4611,4.00,24.0000,0.8104,-0.1221
1,54.4811,8.00,24.0000,0.8102,-0.1831
1,54.5011,8.00,22.5000,0.8098,-0.1831
1,54.5211,6.00,22.5000,0.8103,-0.2441
1,54.5411,7.00,21.0000,0.8101,-0.1831
1,54.5611,4.00,19.5000,0.8103,-0.1831
1,54.5811,7.00,22.5000,0.8105,-0.1831
1,54.6011,5.00,19.5000,0.8101,-0.1831
1,54.6211,5.00,21.0000,0.8101,-0.1831
1,54.6411,8.00,22.5000,0.8101,-0.1831
1,54.6611,5.00,21.0000,0.8096,-0.1831
1,54.6811,6.00,21.0000,0.8102,-0.1831
1,54.7011,4.00,24.0000,0.8096,-0.1831
1,54.7211,7.00,22.5000,0.8103,-0.1831
1,54.7411,5.00,19.5000,0.8103,-0.1831
1,54.7611,12.00,21.0000,0.8091,-0.1831
1,54.7811,7.00,18.0000,0.8092,-0.1831
1,54.8011,5.00,22.5000,0.8098,-0.1831
1,54.8211,8.00,19.5000,0.8101,-0.2441
1,54.8411,7.00,21.0000,0.8094,-0.1831
1,54.8611,8.00,18.0000,0.8096,-0.1831
1,54.8811,6.00,24.0000,0.8098,-0.1831
1,54.9011,6.00,25.5000,0.8104,-0.1831
1,54.9211,7.00,21.0000,0.8101,-0.1221
1,54.9411,6.00,25.5000,0.8103,-0.1831
1,54.9611,6.00,19.5000,0.8099,-0.1221
1,54.9811,6.00,25.5000,0.8105,-0.1831
1,55.0011,5.00,16.5000,0.8098,-0.1831
1,55.0211,6.00,18.0000,0.8103,-0.1831
1,55.0411,4.00,21.0000,0.8097,-0.1831
1,55.0611,9.00,24.0000,0.8097,-0.1831
1,55.0811,7.00,24.0000,0.8101,-0.1831
1,55.1011,4.00,18.0000,0.8097,-0.1831
1,55.1211,6.00,22.5000,0.8099,-0.1831
1,55.1411,9.00,19.5000,0.8099,-0.1831
1,55.1611,7.00,21.0000,0.8092,-0.1831
1,55.1811,6.00,19.5000,0.8094,-0.1831
1,55.2011,10.00,22.5000,0.8099,-0.1831
1,55.2211,5.00,25.5000,0.8099,-0.1221
1,55.2411,5.00,22.5000,0.8102,-0.1831
1,55.2611,8.00,24.0000,0.8107,-0.1831
1,55.2811,6.00,21.0000,0.8092,-0.1831
1,55.3011,6.00,24.0000,0.8096,-0.1831
1,55.3211,5.00,22.5000,0.8104,-0.1831
1,55.3411,5.00,22.5000,0.8093,-0.1831
1,55.3611,6.00,25.5000,0.8099,-0.1831
1,55.3811,8.00,19.5000,0.8105,-0.1831
1,55.4011,7.00,22.5000,0.8096,-0.1831
1,55.4211,7.00,18.0000,0.8108,-0.1831
1,55.4411,6.00,21.0000,0.8091,-0.1831
1,55.4611,5.00,22.5000,0.8104,-0.1831
1,55.4811,5.00,19.5000,0.8096,-0.1831
1,55.5011,7.00,18.0000,0.8099,-0.1831
1,55.5211,6.00,25.5000,0.8103,-0.1831
1,55.5411,6.00,24.0000,0.8094,-0.1831
1,55.5611,6.00,19.5000,0.8103,-0.1831
1,55.5811,12.00,19.5000,0.8093,-0.1831
1,55.6011,6.00,19.5000,0.8103,-0.1831
1,55.6211,6.00,22.5000,0.8094,-0.1831
1,55.6411,12.00,21.0000,0.8097,-0.1831
1,55.6611,5.00,24.0000,0.8098,-0.1831
1,55.6811,4.00,24.0000,0.8105,-0.1831
1,55.7011,8.00,22.5000,0.8096,-0.1831
1,55.7211,4.00,19.5000,0.8103,-0.1831
1,55.7411,6.00,24.0000,0.8092,-0.1831
1,55.7611,6.00,22.5000,0.8096,-0.1831
1,55.7811,6.00,21.0000,0.8088,-0.1831
1,55.8011,6.00,18.0000,0.8097,-0.1831
1,55.8211,3.00,21.0000,0.8103,-0.1831
1,55.8411,10.00,21.0000,0.8103,-0.1831
1,55.8611,7.00,25.5000,0.8099,-0.1831
1,55.8811,6.00,25.5000,0.8094,-0.2441
1,55.9011,6.00,24.0000,0.8094,-0.1831
1,55.9211,5.00,21.0000,0.8092,-0.1831
1,55.9411,10.00,22.5000,0.8102,-0.1831
1,55.9611,7.00,21.0000,0.8088,-0.1831
1,55.9811,6.00,24.0000,0.8102,-0.2441
1,56.0011,6.00,21.0000,0.8105,-0.1831
1,56.0211,9.00,19.5000,0.8094,-0.1831
1,56.0411,8.00,22.5000,0.8104,-0.1831
1,56.0611,8.00,22.5000,0.8098,-0.1831
1,56.0811,6.00,22.5000,0.8101,-0.1831
1,56.1011,7.00,21.0000,0.8096,-0.1831
1,56.1211,5.00,21.0000,0.8102,-0.1831
1,56.1411,6.00,22.5000,0.8105,-0.1831
1,56.1611,7.00,21.0000,0.8097,-0.1831
1,56.1811,5.00,22.5000,0.8097,-0.1831
1,56.2011,6.00,22.5000,0.8109,-0.1831
1,56.2211,7.00,22.5000,0.8108,-0.1831
1,56.2411,9.00,22.5000,0.8096,-0.1831
1,56.2611,5.00,27.0000,0.8101,-0.1831
1,56.2811,7.00,21.0000,0.8098,-0.1831
1,56.3011,5.00,22.5000,0.8101,-0.1831
1,56.3211,4.00,19.5000,0.8099,-0.1831
1,56.3411,6.00,25.5000,0.8103,-0.1831
1,56.3611,5.00,25.5000,0.8102,-0.1831
1,56.3811,6.00,22.5000,0.8093,-0.1831
1,56.4011,9.00,24.0000,0.8097,-0.1831
1,56.4211,8.00,24.0000,0.8104,-0.1831
1,56.4411,6.00,19.5000,0.8103,-0.1831
1,56.4611,6.00,19.5000,0.8099,-0.1831
1,56.4811,6.00,22.5000,0.8098,-0.1831
1,56.5011,4.00,19.5000,0.8103,-0.1831
1,56.5211,6.00,19.5000,0.8093,-0.1831
1,56.5411,6.00,22.5000,0.8091,-0.1831
1,56.5611,7.00,27.0000,0.8101,-0.1831
1,56.5811,6.00,21.0000,0.8103,-0.1831
1,56.6011,7.00,22.5000,0.8104,-0.2441
1,56.6211,8.00,21.0000,0.8104,-0.1831
1,56.6411,4.00,24.0000,0.8101,-0.1831
1,56.6611,6.00,21.0000,0.8096,-0.1831
1,56.6811,7.00,22.5000,0.8098,-0.1831
1,56.7011,5.00,15.0000,0.8092,-0.1831
1,56.7211,6.00,18.0000,0.8098,-0.1831
1,56.7411,4.00,25.5000,0.8104,-0.1221
1,56.7611,7.00,22.5000,0.8107,-0.1831
1,56.7811,5.00,22.5000,0.8093,-0.1831
1,56.8011,7.00,24.0000,0.8092,-0.1831
1,56.8211,6.00,22.5000,0.8099,-0.1831
1,56.8411,5.00,19.5000,0.8107,-0.1831
1,56.8611,8.00,16.5000,0.8096,-0.1831
1,56.8811,8.00,24.0000,0.8098,-0.1831
1,56.9011,6.00,21.0000,0.8105,-0.1831
1,56.9211,7.00,22.5000,0.8101,-0.1831
1,56.9411,6.00,25.5000,0.8104,-0.1831
1,56.9611,7.00,21.0000,0.8101,-0.1831
1,56.9811,5.00,22.5000,0.8103,-0.1221
1,57.0011,11.00,27.0000,0.8104,-0.1831
1,57.0211,7.00,25.5000,0.8093,-0.1831
1,57.0411,5.00,18.0000,0.8096,-0.1831
1,57.0611,6.00,18.0000,0.8096,-0.1831
1,57.0811,6.00,24.0000,0.8103,-0.1831
1,57.1011,9.00,22.5000,0.8092,-0.1831
1,57.1211,7.00,21.0000,0.8094,-0.1831
1,57.1411,8.00,22.5000,0.8104,-0.1831
1,57.1611,5.00,22.5000,0.8097,-0.1831
1,57.1811,5.00,22.5000,0.8102,-0.1831
1,57.2011,8.00,19.5000,0.8099,-0.1831
1,57.2211,5.00,21.0000,0.8102,-0.1831
1,57.2411,6.00,24.0000,0.8092,-0.1831
1,57.2611,7.00,24.0000,0.8101,-0.1831
1,57.2811,4.00,19.5000,0.8101,-0.1831
1,57.3011,6.00,21.0000,0.8098,-0.1831
1,57.3211,6.00,24.0000,0.8098,-0.1831
1,57.3411,4.00,25.5000,0.8101,-0.1831
1,57.3611,6.00,21.0000,0.8102,-0.1831
1,57.3811,7.00,22.5000,0.8105,-0.1221
1,57.4011,7.00,22.5000,0.8093,-0.1831
1,57.4211,4.00,24.0000,0.8101,-0.1831
1,57.4411,6.00,22.5000,0.8108,-0.1831
1,57.4611,6.00,18.0000,0.8099,-0.1831
1,57.4811,6.00,25.5000,0.8099,-0.1831
1,57.5011,6.00,18.0000,0.8099,-0.1831
1,57.5211,4.00,21.0000,0.8085,-0.1831
1,57.5411,8.00,21.0000,0.8110,-0.1831
1,57.5611,7.00,19.5000,0.8101,-0.1831
1,57.5811,9.00,22.5000,0.8096,-0.1831
1,57.6011,6.00,19.5000,0.8093,-0.1831
1,57.6211,7.00,21.0000,0.8091,-0.2441
1,57.6411,7.00,15.0000,0.8105,-0.1831
1,57.6611,6.00,25.5000,0.8093,-0.1831
1,57.6811,6.00,22.5000,0.8093,-0.1831
1,57.7011,7.00,19.5000,0.8093,-0.1831
1,57.7211,5.00,22.5000,0.8099,-0.1831
1,57.7411,6.00,18.0000,0.8104,-0.1831
1,57.7611,6.00,22.5000,0.8091,-0.1831
1,57.7811,7.00,16.5000,0.8093,-0.1831
1,57.8011,6.00,19.5000,0.8097,-0.1831
1,57.8211,4.00,21.0000,0.8108,-0.1831
1,57.8411,7.00,19.5000,0.8102,-0.1831
1,57.8611,6.00,22.5000,0.8102,-0.1831
1,57.8811,7.00,21.0000,0.8101,-0.1831
1,57.9011,7.00,19.5000,0.8096,-0.1831
1,57.9211,6.00,22.5000,0.8103,-0.1831
1,57.9411,6.00,21.0000,0.8101,-0.1831
1,57.9611,4.00,21.0000,0.8093,-0.1831
1,57.9811,7.00,21.0000,0.8098,-0.1221
1,58.0011,8.00,21.0000,0.8093,-0.1831
1,58.0211,9.00,19.5000,0.8096,-0.1831
1,58.0411,6.00,19.5000,0.8109,-0.1831
1,58.0611,8.00,21.0000,0.8093,-0.1831
1,58.0811,7.00,21.0000,0.8098,-0.1831
1,58.1011,7.00,21.0000,0.8098,-0.1831
1,58.1211,8.00,24.0000,0.8094,-0.1831
1,58.1411,8.00,19.5000,0.8105,-0.1831
1,58.1611,7.00,21.0000,0.8092,-0.1831
1,58.1811,6.00,21.0000,0.8092,-0.1831
1,58.2011,4.00,19.5000,0.8105,-0.1831
1,58.2211,7.00,21.0000,0.8094,-0.1831
1,58.2411,7.00,22.5000,0.8094,-0.1831
1,58.2611,7.00,18.0000,0.8097,-0.1831
1,58.2811,7.00,22.5000,0.8093,-0.1831
1,58.3011,9.00,19.5000,0.8097,-0.1831
1,58.3211,7.00,22.5000,0.8096,-0.1831
1,58.3411,6.00,24.0000,0.8105,-0.1831
1,58.3611,6.00,21.0000,0.8105,-0.1831
1,58.3811,8.00,21.0000,0.8104,-0.1831
1,58.4011,4.00,19.5000,0.8098,-0.1831
1,58.4211,7.00,19.5000,0.8099,-0.1831
1,58.4411,9.00,19.5000,0.8104,-0.1831
1,58.4611,6.00,22.5000,0.8092,-0.1831
1,58.4811,7.00,18.0000,0.8099,-0.1831
1,58.5011,6.00,21.0000,0.8096,-0.1831
1,58.5211,7.00,16.5000,0.8097,-0.1831
1,58.5411,5.00,22.5000,0.8094,-0.1831
1,58.5611,5.00,22.5000,0.8094,-0.1831
1,58.5811,8.00,21.0000,0.8099,-0.1831
1,58.6012,10.00,21.0000,0.8098,-0.1831
1,58.6212,7.00,19.5000,0.8087,-0.1831
1,58.6412,6.00,21.0000,0.8096,-0.1831
1,58.6612,6.00,22.5000,0.8092,-0.1831
1,58.6812,7.00,22.5000,0.8107,-0.1831
1,58.7012,5.00,15.0000,0.8098,-0.1831
1,58.7212,7.00,19.5000,0.8098,-0.1831
1,58.7412,5.00,24.0000,0.8097,-0.1831
1,58.7612,5.00,18.0000,0.8097,-0.1831
1,58.7812,7.00,24.0000,0.8098,-0.1831
1,58.8012,9.00,22.5000,0.8091,-0.1831
1,58.8212,7.00,21.0000,0.8102,-0.1831
1,58.8412,9.00,21.0000,0.8102,-0.1831
1,58.8612,6.00,22.5000,0.8094,-0.1831
1,58.8812,8.00,19.5000,0.8092,-0.1831
1,58.9012,7.00,22.5000,0.8098,-0.1831
1,58.9212,7.00,27.0000,0.8109,-0.1831
1,58.9412,8.00,19.5000,0.8107,-0.1831
1,58.9612,6.00,16.5000,0.8096,-0.1831
1,58.9812,5.00,21.0000,0.8094,-0.1831
1,59.0012,6.00,22.5000,0.8098,-0.1831
1,59.0212,4.00,18.0000,0.8103,-0.1831
1,59.0412,6.00,19.5000,0.8098,-0.1221
1,59.0612,6.00,22.5000,0.8099,-0.1831
1,59.0812,6.00,16.5000,0.8093,-0.1831
1,59.1012,4.00,19.5000,0.8102,-0.1831
1,59.1212,8.00,19.5000,0.8104,-0.1831
1,59.1412,8.00,19.5000,0.8088,-0.1831
1,59.1612,6.00,22.5000,0.8102,-0.1831
1,59.1812,5.00,19.5000,0.8101,-0.1831
1,59.2012,6.00,19.5000,0.8102,-0.1831
1,59.2212,6.00,22.5000,0.8103,-0.2441
1,59.2412,6.00,22.5000,0.8103,-0.1831
1,59.2612,6.00,24.0000,0.8099,-0.1831
1,59.2812,6.00,18.0000,0.8104,-0.1831
1,59.3012,7.00,18.0000,0.8088,-0.1831
1,59.3212,4.00,22.5000,0.8103,-0.1831
1,59.3412,6.00,19.5000,0.8099,-0.1831
1,59.3612,6.00,19.5000,0.8108,-0.1831
1,59.3812,5.00,25.5000,0.8101,-0.1831
1,59.4012,8.00,21.0000,0.8105,-0.1831
1,59.4212,6.00,18.0000,0.8102,-0.1831
1,59.4412,4.00,22.5000,0.8115,-0.1831
1,59.4612,8.00,21.0000,0.8090,-0.1831
1,59.4812,9.00,19.5000,0.8099,-0.1831
1,59.5012,6.00,15.0000,0.8091,-0.1831
1,59.5212,6.00,25.5000,0.8097,-0.1831
1,59.5412,7.00,19.5000,0.8101,-0.1831
1,59.5612,5.00,21.0000,0.8112,-0.1831
1,59.5812,7.00,22.5000,0.8101,-0.1831
1,59.6012,8.00,19.5000,0.8098,-0.2441
1,59.6212,10.00,25.5000,0.8094,-0.1831
1,59.6412,7.00,22.5000,0.8103,-0.1831
1,59.6612,11.00,21.0000,0.8099,-0.1831
1,59.6812,6.00,19.5000,0.8093,-0.1831
1,59.7012,5.00,22.5000,0.8108,-0.1831
1,59.7212,5.00,21.0000,0.8093,-0.1831
1,59.7412,7.00,21.0000,0.8094,-0.1831
1,59.7612,4.00,21.0000,0.8087,-0.2441
1,59.7812,6.00,21.0000,0.8092,-0.1831
1,59.8012,5.00,18.0000,0.8105,-0.1831
1,59.8212,6.00,21.0000,0.8104,-0.1831
1,59.8412,7.00,22.5000,0.8099,-0.1831
1,59.8612,6.00,24.0000,0.8101,-0.1831
1,59.8812,7.00,19.5000,0.8105,-0.1831
1,59.9012,5.00,21.0000,0.8098,-0.1831
1,59.9212,8.00,24.0000,0.8102,-0.1831
1,59.9412,6.00,19.5000,0.8105,-0.1831
1,59.9612,5.00,22.5000,0.8103,-0.1831
1,59.9812,6.00,22.5000,0.8109,-0.1831
1,60.0012,6.00,21.0000,0.8103,-0.1831
1,60.0212,7.00,24.0000,0.8104,-0.1831
1,60.0412,5.00,18.0000,0.8107,-0.1831
1,60.0612,7.00,22.5000,0.8110,-0.1831
1,60.0812,4.00,19.5000,0.8102,-0.1831
1,60.1012,9.00,19.5000,0.8098,-0.1831
1,60.1212,7.00,21.0000,0.8103,-0.1831
1,60.1412,4.00,22.5000,0.8120,-0.2441
1,60.1612,7.00,19.5000,0.8105,-0.1831
1,60.1812,7.00,16.5000,0.8114,-0.1831
1,60.2012,5.00,19.5000,0.8104,-0.1831
1,60.2212,7.00,19.5000,0.8094,-0.1831
1,60.2412,5.00,21.0000,0.8099,-0.1831
1,60.2612,7.00,22.5000,0.8097,-0.1831
1,60.2812,7.00,21.0000,0.8097,-0.1831
1,60.3012,6.00,22.5000,0.8099,-0.1831
1,60.3212,7.00,21.0000,0.8104,-0.1831
1,60.3412,9.00,22.5000,0.8098,-0.1221
1,60.3612,6.00,22.5000,0.8092,-0.1831
1,60.3812,6.00,19.5000,0.8105,-0.1831
1,60.4012,7.00,18.0000,0.8097,-0.1831
1,60.4212,6.00,22.5000,0.8097,-0.1831
1,60.4412,9.00,22.5000,0.8104,-0.1831
1,60.4612,6.00,21.0000,0.8097,-0.1831
1,60.4812,8.00,22.5000,0.8107,-0.1831
1,60.5012,8.00,19.5000,0.8102,-0.1831
1,60.5212,5.00,21.0000,0.8102,-0.1831
1,60.5412,6.00,21.0000,0.8107,-0.1831
1,60.5612,6.00,18.0000,0.8096,-0.1831
1,60.5812,10.00,22.5000,0.8104,-0.1831
1,60.6012,6.00,21.0000,0.8101,-0.1831
1,60.6212,6.00,22.5000,0.8094,-0.1831
1,60.6412,6.00,21.0000,0.8108,-0.1831
1,60.6612,5.00,21.0000,0.8116,-0.1831
1,60.6812,5.00,21.0000,0.8110,-0.1831
1,60.7012,7.00,21.0000,0.8101,-0.2441
1,60.7212,5.00,15.0000,0.8099,-0.1831
1,60.7412,9.00,19.5000,0.8074,-0.1831
1,60.7612,7.00,21.0000,0.8174,0.0000
1,60.7812,9.00,21.0000,0.8075,-0.2441
1,60.8012,5.00,22.5000,0.8152,-0.3052
1,60.8212,5.00,21.0000,0.8093,-0.1831
1,60.8412,7.00,18.0000,0.8149,-0.4272
1,60.8612,7.00,19.5000,0.8140,-0.2441
1,60.8812,7.00,22.5000,0.8073,-0.1221
1,60.9012,6.00,21.0000,0.8124,-0.1831
1,60.9212,6.00,18.0000,0.8053,-0.2441
1,60.9412,6.00,22.5000,0.8127,-0.2441
1,60.9612,7.00,24.0000,0.8107,-0.1831
1,60.9812,5.00,22.5000,0.8092,-0.1831
1,61.0012,6.00,22.5000,0.8130,-0.1831
1,61.0212,8.00,19.5000,0.8074,-0.2441
1,61.0412,6.00,21.0000,0.8114,-0.1831
1,61.0612,3.00,22.5000,0.8102,-0.1831
1,61.0812,4.00,24.0000,0.8085,-0.2441
1,61.1012,6.00,21.0000,0.8110,-0.1221
1,61.1212,4.00,24.0000,0.8092,-0.1831
1,61.1412,7.00,25.5000,0.8107,-0.1831
1,61.1612,6.00,21.0000,0.8097,-0.1831
1,61.1812,9.00,18.0000,0.8102,-0.1221
1,61.2012,6.00,16.5000,0.8099,-0.1831
1,61.2212,9.00,19.5000,0.8091,-0.1831
1,61.2412,6.00,25.5000,0.8107,-0.1831
1,61.2612,5.00,24.0000,0.8102,-0.1831
1,61.2812,7.00,15.0000,0.8108,-0.1831
1,61.3012,6.00,22.5000,0.8109,-0.1831
1,61.3212,5.00,18.0000,0.8104,-0.1831
1,61.3412,6.00,24.0000,0.8098,-0.1831
1,61.3612,6.00,21.0000,0.8099,-0.1831
1,61.3812,7.00,19.5000,0.8102,-0.1831
1,61.4012,8.00,21.0000,0.8103,-0.1831
1,61.4212,6.00,24.0000,0.8092,-0.1831
1,61.4412,6.00,15.0000,0.8099,-0.1831
1,61.4612,7.00,24.0000,0.8101,-0.1831
1,61.4812,6.00,21.0000,0.8097,-0.1831
1,61.5012,6.00,25.5000,0.8098,-0.1831
1,61.5212,10.00,22.5000,0.8098,-0.2441
1,61.5412,6.00,21.0000,0.8099,-0.1831
1,61.5612,5.00,18.0000,0.8094,-0.1831
1,61.5812,6.00,22.5000,0.8102,-0.1831
1,61.6012,7.00,22.5000,0.8107,-0.1831
1,61.6212,7.00,19.5000,0.8101,-0.1221
1,61.6412,6.00,24.0000,0.8099,-0.1221
1,61.6612,6.00,24.0000,0.8098,-0.1221
1,61.6812,5.00,28.5000,0.8094,-0.1831
1,61.7012,9.00,19.5000,0.8097,-0.1831
1,61.7212,5.00,24.0000,0.8088,-0.1831
1,61.7412,5.00,22.5000,0.8108,-0.1221
1,61.7612,6.00,24.0000,0.8107,-0.1831
1,61.7812,8.00,25.5000,0.8098,-0.1221
1,61.8012,7.00,22.5000,0.8107,-0.1831
1,61.8212,7.00,22.5000,0.8093,-0.1221
1,61.8412,5.00,24.0000,0.8093,-0.1831
1,61.8612,8.00,24.0000,0.8091,-0.2441
1,61.8812,7.00,21.0000,0.8096,-0.1831
1,61.9012,7.00,25.5000,0.8091,-0.1831
1,61.9212,6.00,18.0000,0.8101,-0.1831
1,61.9412,8.00,22.5000,0.8103,-0.1831
1,61.9612,6.00,25.5000,0.8099,-0.1831
