ave_filt_force,med_filt_force,ave_filt_mag,med_filt_mag,ave_filt_accel,med_filt_accel,ave_filt_gyro,med_filt_gyro,Class
437.18,595.0,-914.07,-1035.5,-914.07,-1035.5,-914.07,-1035.5,4
448.28,622.5,-949.2499999999999,-1035.5,-949.2499999999999,-1035.5,-949.2499999999999,-1035.5,4
463.58,636.0,-970.3699999999999,-1035.5,-970.3699999999999,-1035.5,-970.3699999999999,-1035.5,4
478.9,649.0,-977.95,-1035.5,-977.95,-1035.5,-977.95,-1035.5,4
494.28,658.0,-951.08,-1035.5,-951.08,-1035.5,-951.08,-1035.5,4
509.65999999999997,667.0,-911.74,-1035.5,-911.74,-1035.5,-911.74,-1035.5,4
525.06,692.0,-869.5099999999999,-1029.0,-869.5099999999999,-1029.0,-869.5099999999999,-1029.0,4
540.48,716.0,-827.49,-983.0,-827.49,-983.0,-827.49,-983.0,4
555.8999999999999,727.5,-787.07,-782.75,-787.07,-782.75,-787.07,-782.75,4
571.36,738.5,-747.3800000000001,-572.75,-747.3800000000001,-572.75,-747.3800000000001,-572.75,4
586.82,746.0,-707.3100000000001,-407.5,-707.3100000000001,-407.5,-707.3100000000001,-407.5,4
602.3,750.5,-666.4699999999999,-215.25,-666.4699999999999,-215.25,-666.4699999999999,-215.25,4
617.78,754.5,-625.4,-151.75,-625.4,-151.75,-625.4,-151.75,4
633.28,758.5,-584.09,-78.5,-584.09,-78.5,-584.09,-78.5,4
648.8199999999999,760.0,-542.4599999999999,-6.5,-542.4599999999999,-6.5,-542.4599999999999,-6.5,4
664.3599999999999,760.5,-495.8399999999999,47.5,-495.8399999999999,47.5,-495.8399999999999,47.5,4
679.8799999999999,761.0,-445.5,115.75,-445.5,115.75,-445.5,115.75,4
693.56,761.5,-393.59,180.75,-393.59,180.75,-393.59,180.75,4
704.9799999999999,762.5,-344.19000000000005,257.0,-344.19000000000005,257.0,-344.19000000000005,257.0,4
714.7199999999998,763.0,-299.38000000000005,289.75,-299.38000000000005,289.75,-299.38000000000005,289.75,4
723.1999999999998,763.5,-261.5300000000001,355.0,-261.5300000000001,355.0,-261.5300000000001,355.0,4
730.68,764.0,-231.20000000000005,533.25,-231.20000000000005,533.25,-231.20000000000005,533.25,4
736.8000000000001,764.5,-210.38,675.25,-210.38,675.25,-210.38,675.25,4
742.1,765.0,-193.33999999999997,733.0,-193.33999999999997,733.0,-193.33999999999997,733.0,4
746.68,765.0,-178.97,792.0,-178.97,792.0,-178.97,792.0,4
750.78,765.0,-164.98000000000002,824.75,-164.98000000000002,824.75,-164.98000000000002,824.75,4
754.02,765.5,-152.2,837.5,-152.2,837.5,-152.2,837.5,4
756.9799999999999,766.0,-142.64999999999998,855.5,-142.64999999999998,855.5,-142.64999999999998,855.5,4
759.7,766.5,-140.42000000000002,872.75,-140.42000000000002,872.75,-140.42000000000002,872.75,4
762.1800000000002,768.0,-141.79999999999998,865.75,-141.79999999999998,865.75,-141.79999999999998,865.75,4
764.5400000000002,769.5,-144.7,865.75,-144.7,865.75,-144.7,865.75,4
766.6800000000001,770.5,-147.62,865.75,-147.62,865.75,-147.62,865.75,4
768.0400000000002,771.0,-141.38000000000002,872.75,-141.38000000000002,872.75,-141.38000000000002,872.75,4
769.2,772.0,-127.47000000000001,877.75,-127.47000000000001,877.75,-127.47000000000001,877.75,4
770.1,773.0,-104.07999999999997,881.25,-104.07999999999997,881.25,-104.07999999999997,881.25,4
770.8199999999999,773.5,-48.81,888.75,-48.81,888.75,-48.81,888.75,4
771.4200000000001,774.0,22.939999999999984,893.0,22.939999999999984,893.0,22.939999999999984,893.0,4
771.92,774.0,108.88000000000001,901.5,108.88000000000001,901.5,108.88000000000001,901.5,4
772.42,775.0,214.8,910.5,214.8,910.5,214.8,910.5,4
772.82,776.0,322.32000000000005,911.5,322.32000000000005,911.5,322.32000000000005,911.5,4
773.2,776.0,425.78,913.75,425.78,913.75,425.78,913.75,4
773.5800000000002,776.5,522.36,924.0,522.36,924.0,522.36,924.0,4
773.96,777.0,604.35,934.5,604.35,934.5,604.35,934.5,4
774.3,777.0,678.43,939.25,678.43,939.25,678.43,939.25,4
774.6600000000001,777.0,745.79,943.25,745.79,943.25,745.79,943.25,4
774.96,777.0,798.43,947.5,798.43,947.5,798.43,947.5,4
775.3000000000001,777.0,845.1200000000001,956.75,845.1200000000001,956.75,845.1200000000001,956.75,4
775.6600000000001,777.5,885.87,965.25,885.87,965.25,885.87,965.25,4
775.96,778.0,917.17,973.5,917.17,973.5,917.17,973.5,4
776.24,778.0,942.94,980.0,942.94,980.0,942.94,980.0,4
776.44,778.0,962.49,980.0,962.49,980.0,962.49,980.0,4
776.6800000000001,778.0,974.96,980.0,974.96,980.0,974.96,980.0,4
776.9,778.0,975.39,980.0,975.39,980.0,975.39,980.0,4
777.0799999999999,778.0,970.1800000000001,980.0,970.1800000000001,980.0,970.1800000000001,980.0,4
777.24,778.0,960.0400000000001,976.5,960.0400000000001,976.5,960.0400000000001,976.5,4
777.3600000000001,778.0,946.6300000000001,970.5,946.6300000000001,970.5,946.6300000000001,970.5,4
777.46,778.0,934.2200000000001,965.25,934.2200000000001,965.25,934.2200000000001,965.25,4
777.52,778.0,922.6100000000001,956.75,922.6100000000001,956.75,922.6100000000001,956.75,4
777.58,778.0,912.9,953.75,912.9,953.75,912.9,953.75,4
777.58,778.0,905.75,953.75,905.75,953.75,905.75,953.75,4
777.58,778.0,899.3199999999999,953.75,899.3199999999999,953.75,899.3199999999999,953.75,4
777.5,778.0,892.8799999999999,943.25,892.8799999999999,943.25,892.8799999999999,943.25,4
777.4399999999999,778.0,887.4599999999999,937.25,887.4599999999999,937.25,887.4599999999999,937.25,4
777.3799999999999,778.0,882.51,922.25,882.51,922.25,882.51,922.25,4
777.3000000000001,778.0,878.4,911.5,878.4,911.5,878.4,911.5,4
777.18,778.0,875.79,910.5,875.79,910.5,875.79,910.5,4
777.0799999999999,778.0,873.36,909.25,873.36,909.25,873.36,909.25,4
776.98,778.0,871.8199999999998,900.75,871.8199999999998,900.75,871.8199999999998,900.75,4
776.88,778.0,871.3799999999999,893.0,871.3799999999999,893.0,871.3799999999999,893.0,4
776.76,778.0,870.74,893.0,870.74,893.0,870.74,893.0,4
776.62,777.5,870.1399999999999,893.0,870.1399999999999,893.0,870.1399999999999,893.0,4
776.5200000000001,777.5,869.9,893.0,869.9,893.0,869.9,893.0,4
776.3800000000001,777.0,869.56,890.5,869.56,890.5,869.56,890.5,4
776.32,777.0,870.2599999999999,890.5,870.2599999999999,890.5,870.2599999999999,890.5,4
776.24,776.5,871.5199999999999,890.5,871.5199999999999,890.5,871.5199999999999,890.5,4
776.14,776.0,871.99,890.5,871.99,890.5,871.99,890.5,4
776.0799999999999,776.0,871.43,890.5,871.43,890.5,871.43,890.5,4
776.06,776.0,870.1299999999999,886.25,870.1299999999999,886.25,870.1299999999999,886.25,4
775.98,775.5,869.02,886.25,869.02,886.25,869.02,886.25,4
775.9,775.0,867.34,886.25,867.34,886.25,867.34,886.25,4
775.8199999999999,775.0,864.9,884.25,864.9,884.25,864.9,884.25,4
775.7,775.0,862.14,879.25,862.14,879.25,862.14,879.25,4
775.54,775.0,859.15,877.0,859.15,877.0,859.15,877.0,4
775.2199999999999,775.0,855.31,870.5,855.31,870.5,855.31,870.5,4
774.64,775.0,851.12,860.25,851.12,860.25,851.12,860.25,4
773.14,775.0,848.23,860.25,848.23,860.25,848.23,860.25,4
770.6400000000001,774.5,844.4399999999999,860.25,844.4399999999999,860.25,844.4399999999999,860.25,4
765.78,774.0,834.93,852.75,834.93,852.75,834.93,852.75,4
757.08,774.0,818.65,848.0,818.65,848.0,818.65,848.0,4
744.62,774.0,789.9000000000001,843.0,789.9000000000001,843.0,789.9000000000001,843.0,4
729.0400000000001,774.0,753.31,834.0,753.31,834.0,753.31,834.0,4
713.46,774.0,708.0899999999999,825.25,708.0899999999999,825.25,708.0899999999999,825.25,4
697.8599999999999,773.5,656.29,818.0,656.29,818.0,656.29,818.0,4
682.26,773.0,607.54,809.0,607.54,809.0,607.54,809.0,4
666.6400000000001,773.0,560.05,801.25,560.05,801.25,560.05,801.25,4
651.08,772.5,513.19,788.75,513.19,788.75,513.19,788.75,4
635.46,772.0,467.07,776.75,467.07,776.75,467.07,776.75,4
619.84,772.0,421.31,774.0,421.31,774.0,421.31,774.0,4
604.24,772.0,376.0300000000001,768.25,376.0300000000001,768.25,376.0300000000001,768.25,4
588.6400000000001,771.5,331.53999999999996,758.5,331.53999999999996,758.5,331.53999999999996,758.5,4
573.12,771.0,288.0999999999999,742.5,288.0999999999999,742.5,288.0999999999999,742.5,4
557.5999999999999,771.0,246.22999999999996,725.75,246.22999999999996,725.75,246.22999999999996,725.75,4
542.04,771.0,208.13,697.75,208.13,697.75,208.13,697.75,4
526.54,771.0,161.95999999999998,697.75,161.95999999999998,697.75,161.95999999999998,697.75,4
511.03999999999996,771.0,110.66999999999999,697.75,110.66999999999999,697.75,110.66999999999999,697.75,4
495.53999999999996,771.0,52.78999999999999,697.75,52.78999999999999,697.75,52.78999999999999,697.75,4
481.43999999999994,770.5,-20.56000000000001,697.75,-20.56000000000001,697.75,-20.56000000000001,697.75,4
468.62000000000006,766.5,-102.20000000000002,697.75,-102.20000000000002,697.75,-102.20000000000002,697.75,4
456.46000000000004,756.5,-192.29000000000002,697.75,-192.29000000000002,697.75,-192.29000000000002,697.75,4
446.66,727.0,-294.53000000000003,697.75,-294.53000000000003,697.75,-294.53000000000003,697.75,4
438.44000000000005,679.0,-417.05000000000007,697.75,-417.05000000000007,697.75,-417.05000000000007,697.75,4
432.40000000000003,594.0,-545.9200000000001,670.5,-545.9200000000001,670.5,-545.9200000000001,670.5,4
427.32,525.5,-680.11,436.75,-680.11,436.75,-680.11,436.75,4
423.38,525.5,-828.01,-50.75,-828.01,-50.75,-828.01,-50.75,4
420.26000000000005,525.5,-981.23,-549.75,-981.23,-549.75,-981.23,-549.75,4
417.65999999999997,525.5,-1140.78,-951.25,-1140.78,-951.25,-1140.78,-951.25,4
415.36,525.5,-1313.19,-1175.75,-1313.19,-1175.75,-1313.19,-1175.75,4
413.18,525.5,-1491.91,-1184.5,-1491.91,-1184.5,-1491.91,-1184.5,4
411.14,525.5,-1678.22,-1191.75,-1678.22,-1191.75,-1678.22,-1191.75,4
409.32,525.5,-1871.92,-1204.75,-1871.92,-1204.75,-1871.92,-1204.75,4
407.62,525.5,-2079.52,-1225.0,-2079.52,-1225.0,-2079.52,-1225.0,4
405.96000000000004,525.5,-2292.31,-1247.75,-2292.31,-1247.75,-2292.31,-1247.75,4
404.42,525.5,-2510.99,-1264.25,-2510.99,-1264.25,-2510.99,-1264.25,4
402.9200000000001,525.5,-2741.7200000000003,-1286.5,-2741.7200000000003,-1286.5,-2741.7200000000003,-1286.5,4
401.52000000000004,525.5,-2975.0099999999998,-1305.5,-2975.0099999999998,-1305.5,-2975.0099999999998,-1305.5,4
400.22,525.5,-3210.2999999999993,-1335.5,-3210.2999999999993,-1335.5,-3210.2999999999993,-1335.5,4
399.06,525.5,-3449.2999999999997,-1428.75,-3449.2999999999997,-1428.75,-3449.2999999999997,-1428.75,4
398.08,525.5,-3694.0999999999995,-1594.0,-3694.0999999999995,-1594.0,-3694.0999999999995,-1594.0,4
397.24,525.5,-3939.92,-1849.5,-3939.92,-1849.5,-3939.92,-1849.5,4
396.6,525.5,-4184.21,-2217.75,-4184.21,-2217.75,-4184.21,-2217.75,4
396.06,525.5,-4420.99,-2811.75,-4420.99,-2811.75,-4420.99,-2811.75,4
395.65999999999997,525.5,-4652.37,-3407.25,-4652.37,-3407.25,-4652.37,-3407.25,4
395.40000000000003,525.5,-4877.259999999999,-3829.25,-4877.259999999999,-3829.25,-4877.259999999999,-3829.25,4
395.30000000000007,525.5,-5076.45,-4296.75,-5076.45,-4296.75,-5076.45,-4296.75,4
395.48,525.5,-5260.349999999999,-5032.5,-5260.349999999999,-5032.5,-5260.349999999999,-5032.5,4
396.62000000000006,525.5,-5432.370000000001,-5644.75,-5432.370000000001,-5644.75,-5432.370000000001,-5644.75,4
398.72,525.5,-5591.29,-5878.75,-5591.29,-5878.75,-5591.29,-5878.75,4
403.24,545.5,-5726.98,-6076.5,-5726.98,-6076.5,-5726.98,-6076.5,4
411.56,595.0,-5851.62,-6076.5,-5851.62,-6076.5,-5851.62,-6076.5,4
423.69999999999993,628.5,-5962.96,-6076.5,-5962.96,-6076.5,-5962.96,-6076.5,4
438.98,648.5,-6067.610000000001,-6076.5,-6067.610000000001,-6076.5,-6067.610000000001,-6076.5,4
454.26000000000005,659.0,-6162.37,-6076.5,-6162.37,-6076.5,-6162.37,-6076.5,4
469.64000000000004,666.0,-6248.629999999999,-6076.5,-6248.629999999999,-6076.5,-6248.629999999999,-6076.5,4
485.02,675.5,-6334.839999999999,-6076.5,-6334.839999999999,-6076.5,-6334.839999999999,-6076.5,4
500.43999999999994,683.5,-6421.3,-6076.5,-6421.3,-6076.5,-6421.3,-6076.5,4
515.84,687.5,-6508.42,-6076.5,-6508.42,-6076.5,-6508.42,-6076.5,4
531.2800000000001,692.5,-6597.1900000000005,-6076.5,-6597.1900000000005,-6076.5,-6597.1900000000005,-6076.5,4
546.7400000000001,697.5,-6688.4800000000005,-6076.5,-6688.4800000000005,-6076.5,-6688.4800000000005,-6076.5,4
562.26,701.5,-6780.110000000001,-6076.5,-6780.110000000001,-6076.5,-6780.110000000001,-6076.5,4
577.78,706.5,-6871.2,-6076.5,-6871.2,-6076.5,-6871.2,-6076.5,4
593.26,713.0,-6957.64,-6076.5,-6957.64,-6076.5,-6957.64,-6076.5,4
608.8,722.0,-7042.39,-6076.5,-7042.39,-6076.5,-7042.39,-6076.5,4
624.3799999999999,730.0,-7124.11,-6076.5,-7124.11,-6076.5,-7124.11,-6076.5,4
639.9399999999999,738.0,-7189.78,-6076.5,-7189.78,-6076.5,-7189.78,-6076.5,4
655.4999999999999,745.5,-7247.639999999999,-6076.5,-7247.639999999999,-6076.5,-7247.639999999999,-6076.5,4
671.02,751.0,-7295.3099999999995,-6076.5,-7295.3099999999995,-6076.5,-7295.3099999999995,-6076.5,4
685.18,756.0,-7323.95,-6076.5,-7323.95,-6076.5,-7323.95,-6076.5,4
698.06,758.0,-7335.2300000000005,-6076.5,-7335.2300000000005,-6076.5,-7335.2300000000005,-6076.5,4
710.3199999999999,758.5,-7335.35,-6076.5,-7335.35,-6076.5,-7335.35,-6076.5,4
720.18,759.0,-7322.35,-6076.5,-7322.35,-6076.5,-7322.35,-6076.5,4
728.46,759.5,-7284.840000000001,-6076.5,-7284.840000000001,-6076.5,-7284.840000000001,-6076.5,4
734.64,760.5,-7240.35,-6076.5,-7240.35,-6076.5,-7240.35,-6076.5,4
739.8,762.0,-7189.620000000001,-6071.5,-7189.620000000001,-6071.5,-7189.620000000001,-6071.5,4
743.8399999999999,763.5,-7120.6900000000005,-5968.25,-7120.6900000000005,-5968.25,-7120.6900000000005,-5968.25,4
747.04,764.0,-7046.59,-5949.5,-7046.59,-5949.5,-7046.59,-5949.5,4
749.74,764.5,-6967.830000000001,-5918.5,-6967.830000000001,-5918.5,-6967.830000000001,-5918.5,4
752.16,767.0,-6875.210000000001,-5863.25,-6875.210000000001,-5863.25,-6875.210000000001,-5863.25,4
754.4799999999999,769.0,-6774.09,-5820.75,-6774.09,-5820.75,-6774.09,-5820.75,4
756.66,769.5,-6665.15,-5815.0,-6665.15,-5815.0,-6665.15,-5815.0,4
758.5600000000001,771.0,-6548.12,-5787.5,-6548.12,-5787.5,-6548.12,-5787.5,4
760.3599999999999,772.0,-6412.960000000001,-5738.0,-6412.960000000001,-5738.0,-6412.960000000001,-5738.0,4
762.0999999999999,772.5,-6270.110000000001,-5691.0,-6270.110000000001,-5691.0,-6270.110000000001,-5691.0,4
763.6800000000001,773.5,-6119.4,-5664.25,-6119.4,-5664.25,-6119.4,-5664.25,4
765.22,774.5,-5955.620000000001,-5645.0,-5955.620000000001,-5645.0,-5955.620000000001,-5645.0,4
766.6600000000001,775.0,-5787.930000000001,-5576.75,-5787.930000000001,-5576.75,-5787.930000000001,-5576.75,4
768.02,775.0,-5616.81,-5471.5,-5616.81,-5471.5,-5616.81,-5471.5,4
769.1600000000001,775.0,-5439.750000000001,-5346.25,-5439.750000000001,-5346.25,-5439.750000000001,-5346.25,4
770.1000000000001,775.0,-5252.840000000001,-5122.5,-5252.840000000001,-5122.5,-5252.840000000001,-5122.5,4
770.9200000000001,775.0,-5064.599999999999,-4937.75,-5064.599999999999,-4937.75,-5064.599999999999,-4937.75,4
771.5600000000001,775.0,-4877.400000000001,-4856.0,-4877.400000000001,-4856.0,-4877.400000000001,-4856.0,4
772.0400000000001,775.0,-4695.080000000001,-4719.5,-4695.080000000001,-4719.5,-4695.080000000001,-4719.5,4
772.38,775.0,-4517.17,-4405.25,-4517.17,-4405.25,-4517.17,-4405.25,4
772.6800000000001,775.0,-4346.63,-4114.25,-4346.63,-4114.25,-4346.63,-4114.25,4
772.9800000000001,775.0,-4200.56,-3974.75,-4200.56,-3974.75,-4200.56,-3974.75,4
773.2800000000001,775.0,-4068.49,-3769.75,-4068.49,-3769.75,-4068.49,-3769.75,4
773.5400000000001,775.0,-3951.0200000000004,-3594.75,-3951.0200000000004,-3594.75,-3951.0200000000004,-3594.75,4
773.8600000000001,775.0,-3846.7900000000004,-3498.25,-3846.7900000000004,-3498.25,-3846.7900000000004,-3498.25,4
774.1400000000001,775.0,-3761.61,-3318.25,-3761.61,-3318.25,-3761.61,-3318.25,4
774.34,775.0,-3680.6900000000005,-3191.75,-3680.6900000000005,-3191.75,-3680.6900000000005,-3191.75,4
774.4599999999999,775.0,-3599.4800000000005,-3185.75,-3599.4800000000005,-3185.75,-3599.4800000000005,-3185.75,4
774.54,775.0,-3515.48,-3162.75,-3515.48,-3162.75,-3515.48,-3162.75,4
774.58,775.0,-3432.92,-3079.25,-3432.92,-3079.25,-3432.92,-3079.25,4
774.4599999999999,775.0,-3353.1400000000003,-2997.75,-3353.1400000000003,-2997.75,-3353.1400000000003,-2997.75,4
774.3199999999999,775.0,-3276.81,-2950.75,-3276.81,-2950.75,-3276.81,-2950.75,4
774.1400000000001,775.0,-3203.4599999999996,-2820.25,-3203.4599999999996,-2820.25,-3203.4599999999996,-2820.25,4
773.9200000000001,775.0,-3129.69,-2658.75,-3129.69,-2658.75,-3129.69,-2658.75,4
773.7,775.0,-3055.04,-2560.25,-3055.04,-2560.25,-3055.04,-2560.25,4
773.52,775.0,-2980.6900000000005,-2496.0,-2980.6900000000005,-2496.0,-2980.6900000000005,-2496.0,4
773.3,775.0,-2906.67,-2434.5,-2906.67,-2434.5,-2906.67,-2434.5,4
773.06,775.0,-2832.7299999999996,-2376.25,-2832.7299999999996,-2376.25,-2832.7299999999996,-2376.25,4
772.88,775.0,-2763.4199999999996,-2305.0,-2763.4199999999996,-2305.0,-2763.4199999999996,-2305.0,4
772.6199999999999,775.0,-2697.12,-2188.25,-2697.12,-2188.25,-2697.12,-2188.25,4
772.06,774.5,-2635.5899999999997,-2156.5,-2635.5899999999997,-2156.5,-2635.5899999999997,-2156.5,4
770.5,774.0,-2580.56,-2156.5,-2580.56,-2156.5,-2580.56,-2156.5,4
766.38,774.0,-2513.43,-2113.5,-2513.43,-2113.5,-2513.43,-2113.5,4
757.44,774.0,-2438.39,-2105.5,-2438.39,-2105.5,-2438.39,-2105.5,4
745.96,774.0,-2365.9999999999995,-2089.25,-2365.9999999999995,-2089.25,-2365.9999999999995,-2089.25,4
730.4,774.0,-2328.09,-2089.25,-2328.09,-2089.25,-2328.09,-2089.25,4
714.8199999999999,773.5,-2300.75,-2089.25,-2300.75,-2089.25,-2300.75,-2089.25,4
699.3,773.0,-2274.51,-2089.25,-2274.51,-2089.25,-2274.51,-2089.25,4
683.78,773.0,-2239.5800000000004,-2071.75,-2239.5800000000004,-2071.75,-2239.5800000000004,-2071.75,4
668.24,772.5,-2202.24,-2067.5,-2202.24,-2067.5,-2202.24,-2067.5,4
652.72,771.5,-2165.1199999999994,-2061.5,-2165.1199999999994,-2061.5,-2165.1199999999994,-2061.5,4
637.2,770.5,-2131.9300000000003,-2055.75,-2131.9300000000003,-2055.75,-2131.9300000000003,-2055.75,4
621.6800000000001,769.0,-2097.55,-2016.5,-2097.55,-2016.5,-2097.55,-2016.5,4
606.1600000000001,767.5,-2062.7,-1973.25,-2062.7,-1973.25,-2062.7,-1973.25,4
590.62,766.0,-2028.3000000000002,-1967.0,-2028.3000000000002,-1967.0,-2028.3000000000002,-1967.0,4
575.02,765.0,-1996.0400000000002,-1963.0,-1996.0400000000002,-1963.0,-1996.0400000000002,-1963.0,4
559.44,764.5,-1963.68,-1941.75,-1963.68,-1941.75,-1963.68,-1941.75,4
543.9200000000001,764.0,-1932.2200000000003,-1919.0,-1932.2200000000003,-1919.0,-1932.2200000000003,-1919.0,4
528.4000000000001,763.5,-1904.4800000000002,-1909.5,-1904.4800000000002,-1909.5,-1904.4800000000002,-1909.5,4
512.8800000000001,763.0,-1878.7100000000003,-1901.75,-1878.7100000000003,-1901.75,-1878.7100000000003,-1901.75,4
497.36000000000007,762.5,-1854.1800000000003,-1894.25,-1854.1800000000003,-1894.25,-1854.1800000000003,-1894.25,4
481.84000000000003,761.5,-1830.5700000000002,-1880.0,-1830.5700000000002,-1880.0,-1830.5700000000002,-1880.0,4
466.28000000000003,761.0,-1810.2500000000002,-1864.5,-1810.2500000000002,-1864.5,-1810.2500000000002,-1864.5,4
450.72,761.0,-1794.2700000000002,-1856.5,-1794.2700000000002,-1856.5,-1794.2700000000002,-1856.5,4
435.24000000000007,755.0,-1784.22,-1850.5,-1784.22,-1850.5,-1784.22,-1850.5,4
419.74000000000007,724.5,-1782.23,-1850.5,-1782.23,-1850.5,-1782.23,-1850.5,4
404.26000000000005,636.0,-1789.2300000000002,-1850.5,-1789.2300000000002,-1850.5,-1789.2300000000002,-1850.5,4
389.06,450.5,-1801.57,-1850.5,-1801.57,-1850.5,-1801.57,-1850.5,4
374.9800000000001,266.5,-1822.9399999999998,-1850.5,-1822.9399999999998,-1850.5,-1822.9399999999998,-1850.5,4
361.94000000000005,161.5,-1852.5600000000002,-1850.5,-1852.5600000000002,-1850.5,-1852.5600000000002,-1850.5,4
351.86,161.5,-1897.88,-1850.5,-1897.88,-1850.5,-1897.88,-1850.5,4
343.59999999999997,161.5,-1952.7900000000002,-1850.5,-1952.7900000000002,-1850.5,-1952.7900000000002,-1850.5,4
336.32,161.5,-2021.11,-1863.0,-2021.11,-1863.0,-2021.11,-1863.0,4
330.82000000000005,161.5,-2108.87,-1880.0,-2108.87,-1880.0,-2108.87,-1880.0,4
326.20000000000005,161.5,-2199.8799999999997,-1902.0,-2199.8799999999997,-1902.0,-2199.8799999999997,-1902.0,4
322.70000000000005,161.5,-2291.12,-1906.0,-2291.12,-1906.0,-2291.12,-1906.0,4
319.7,161.5,-2384.6499999999996,-1927.25,-2384.6499999999996,-1927.25,-2384.6499999999996,-1927.25,4
317.14,161.5,-2479.6299999999997,-1966.25,-2479.6299999999997,-1966.25,-2479.6299999999997,-1966.25,4
315.14,161.5,-2575.6000000000004,-1967.75,-2575.6000000000004,-1967.75,-2575.6000000000004,-1967.75,4
313.46000000000004,161.5,-2670.6200000000003,-1973.25,-2670.6200000000003,-1973.25,-2670.6200000000003,-1973.25,4
311.96000000000004,161.5,-2758.4400000000005,-2016.5,-2758.4400000000005,-2016.5,-2758.4400000000005,-2016.5,4
310.70000000000005,161.5,-2837.71,-2061.75,-2837.71,-2061.75,-2837.71,-2061.75,4
309.68,161.5,-2909.9199999999996,-2086.0,-2909.9199999999996,-2086.0,-2909.9199999999996,-2086.0,4
308.85999999999996,161.5,-2977.14,-2105.5,-2977.14,-2105.5,-2977.14,-2105.5,4
308.09999999999997,161.5,-3041.6,-2113.5,-3041.6,-2113.5,-3041.6,-2113.5,4
307.46,161.5,-3100.46,-2156.5,-3100.46,-2156.5,-3100.46,-2156.5,4
306.96,161.5,-3151.85,-2208.5,-3151.85,-2208.5,-3151.85,-2208.5,4
306.58,161.5,-3200.47,-2255.5,-3200.47,-2255.5,-3200.47,-2255.5,4
306.21999999999997,161.5,-3244.5299999999997,-2347.0,-3244.5299999999997,-2347.0,-3244.5299999999997,-2347.0,4
305.92,161.5,-3282.4100000000003,-2499.25,-3282.4100000000003,-2499.25,-3282.4100000000003,-2499.25,4
306.00000000000006,161.5,-3305.8600000000006,-2635.25,-3305.8600000000006,-2635.25,-3305.8600000000006,-2635.25,4
307.08,161.5,-3318.5099999999998,-2685.25,-3318.5099999999998,-2685.25,-3318.5099999999998,-2685.25,4
310.8,161.5,-3334.51,-2685.25,-3334.51,-2685.25,-3334.51,-2685.25,4
319.3800000000001,161.5,-3345.1600000000003,-2685.25,-3345.1600000000003,-2685.25,-3345.1600000000003,-2685.25,4
330.5,194.0,-3351.83,-2685.25,-3351.83,-2685.25,-3351.83,-2685.25,4
345.74,314.5,-3328.23,-2685.25,-3328.23,-2685.25,-3328.23,-2685.25,4
361.0,385.0,-3292.1700000000005,-2642.0,-3292.1700000000005,-2642.0,-3292.1700000000005,-2642.0,4
376.36,454.5,-3256.6,-2549.25,-3256.6,-2549.25,-3256.6,-2549.25,4
391.78000000000003,521.5,-3233.7599999999998,-2549.25,-3233.7599999999998,-2549.25,-3233.7599999999998,-2549.25,4
407.18,571.5,-3213.64,-2549.25,-3213.64,-2549.25,-3213.64,-2549.25,4
422.62,611.0,-3193.7999999999997,-2549.25,-3193.7999999999997,-2549.25,-3193.7999999999997,-2549.25,4
438.1000000000001,632.5,-3174.2400000000002,-2549.25,-3174.2400000000002,-2549.25,-3174.2400000000002,-2549.25,4
453.54,655.0,-3154.8400000000006,-2549.25,-3154.8400000000006,-2549.25,-3154.8400000000006,-2549.25,4
469.02000000000004,675.5,-3130.59,-2549.25,-3130.59,-2549.25,-3130.59,-2549.25,4
484.5,685.5,-3102.75,-2549.25,-3102.75,-2549.25,-3102.75,-2549.25,4
500.02000000000004,693.5,-3071.42,-2549.25,-3071.42,-2549.25,-3071.42,-2549.25,4
515.5,704.5,-3037.38,-2549.25,-3037.38,-2549.25,-3037.38,-2549.25,4
530.98,715.0,-2998.48,-2549.25,-2998.48,-2549.25,-2998.48,-2549.25,4
546.5,721.5,-2958.27,-2549.25,-2958.27,-2549.25,-2958.27,-2549.25,4
561.96,727.5,-2916.38,-2549.25,-2916.38,-2549.25,-2916.38,-2549.25,4
577.5,736.0,-2869.32,-2549.25,-2869.32,-2549.25,-2869.32,-2549.25,4
593.0,742.0,-2820.37,-2549.25,-2820.37,-2549.25,-2820.37,-2549.25,4
608.54,745.5,-2768.21,-2549.25,-2768.21,-2549.25,-2768.21,-2549.25,4
624.06,748.0,-2710.62,-2549.25,-2710.62,-2549.25,-2710.62,-2549.25,4
639.5799999999999,751.0,-2648.1499999999996,-2549.25,-2648.1499999999996,-2549.25,-2648.1499999999996,-2549.25,4
655.0999999999999,753.5,-2580.73,-2549.25,-2580.73,-2549.25,-2580.73,-2549.25,4
670.5999999999999,756.0,-2504.34,-2518.0,-2504.34,-2518.0,-2504.34,-2518.0,4
685.8,758.0,-2421.08,-1968.0,-2421.08,-1968.0,-2421.08,-1968.0,4
699.9200000000001,759.0,-2330.03,-1466.75,-2330.03,-1466.75,-2330.03,-1466.75,4
713.0799999999999,760.5,-2231.1000000000004,-1224.5,-2231.1000000000004,-1224.5,-2231.1000000000004,-1224.5,4
723.1999999999999,762.0,-2115.57,-991.5,-2115.57,-991.5,-2115.57,-991.5,4
731.5,765.5,-1991.34,-844.5,-1991.34,-844.5,-1991.34,-844.5,4
